ticker,date,strategy,direction,entry_price,exit_price,stop_price,target_price,entry_time,exit_time,pnl,pnl_pct,outcome,days_held,position_size_actual,quality_score,quality_flags,regime_composite,regime_volatility,regime_cycle,regime_risk,regime_monetary,metadata
AMZN,2026-04-16,PDHL Breakout,long,249.5693273315429,249.46029670715333,240.81607927594865,257.82393537248885,15:50:00,15:55:00,-0.06,-0.0437,close,1,7.13,WV,"{'pdh': 212.9499969482422, 'pdl': 209.58999633789062, 'vol_ratio': np.float64(2.27), 'vwap_confirmed': True, 'vwap_value': 247.50487125597112}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 212.9499969482422, 'pdl': 209.58999633789062, 'pd_mid': 211.2699966430664, 'risk': 8.503928048270097, 'max_hold_days': 1}"
XLP,2026-04-16,PDHL Breakout,short,81.23368743896485,81.50141816711425,83.06399011612746,79.56601476668504,12:10:00,15:55:00,-0.73,-0.3296,close,1,11.1,WV,"{'pdh': 82.41999816894531, 'pdl': 81.61000061035156, 'vol_ratio': np.float64(3.96), 'vwap_confirmed': True, 'vwap_value': 81.37779041301582}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 82.41999816894531, 'pdl': 81.61000061035156, 'pd_mid': 82.01499938964844, 'risk': 1.7489876747212065, 'max_hold_days': 1}"
META,2026-04-16,PDHL Breakout,long,676.966268005371,676.1331875610351,646.9649832589286,705.614972795759,15:50:00,15:55:00,-0.14,-0.1231,close,1,5.64,WV,"{'pdh': 582.7899780273438, 'pdl': 573.5599975585938, 'vol_ratio': np.float64(2.08), 'vwap_confirmed': True, 'vwap_value': 673.5687846481052}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 582.7899780273438, 'pdl': 573.5599975585938, 'pd_mid': 578.1749877929688, 'risk': 29.324994768415195, 'max_hold_days': 1}"
GOOG,2026-04-16,PDHL Breakout,long,335.95561511230466,332.3473126831055,324.0464314052037,347.1935588291713,12:10:00,15:55:00,-1.51,-1.074,close,1,7.05,WV,"{'pdh': 297.57000732421875, 'pdl': 293.79998779296875, 'vol_ratio': np.float64(5.05), 'vwap_confirmed': True, 'vwap_value': 334.54816229530394}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 297.57000732421875, 'pdl': 293.79998779296875, 'pd_mid': 295.68499755859375, 'risk': 11.573563711983809, 'max_hold_days': 1}"
AAPL,2026-04-16,PDHL Breakout,long,264.1839334411621,263.09662536621096,255.95501382010323,271.88501303536555,15:15:00,15:55:00,-0.66,-0.4116,close,1,8.03,WV,"{'pdh': 262.1600036621094, 'pdl': 256.4800109863281, 'vol_ratio': np.float64(2.16), 'vwap_confirmed': True, 'vwap_value': 263.2598169527258}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 262.1600036621094, 'pdl': 256.4800109863281, 'pd_mid': 259.32000732421875, 'risk': 7.9649996076311425, 'max_hold_days': 1}"
NVDA,2026-04-16,PDHL Breakout,long,198.4382454986572,198.2398072531585,190.77536119733537,205.70464978899275,15:55:00,,-0.13,-0.1,close,1,6.47,WV,"{'pdh': 177.7899932861328, 'pdl': 175.75999450683594, 'vol_ratio': np.float64(3.31), 'vwap_confirmed': True, 'vwap_value': 198.04395818774856}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 177.7899932861328, 'pdl': 175.75999450683594, 'pd_mid': 176.77499389648438, 'risk': 7.464644295828691, 'max_hold_days': 1}"
JPM,2026-04-16,PDHL Breakout,long,308.7684514465332,309.54015609741214,298.588376726423,318.33160618373324,11:15:00,15:55:00,0.38,0.2499,close,1,7.58,WV,"{'pdh': 296.8299865722656, 'pdl': 293.19500732421875, 'vol_ratio': np.float64(2.41), 'vwap_confirmed': True, 'vwap_value': 308.4510623120838}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 296.8299865722656, 'pdl': 293.19500732421875, 'pd_mid': 295.0124969482422, 'risk': 9.871614728655118, 'max_hold_days': 1}"
RTX,2026-04-16,PDHL Breakout,short,194.73506268310547,196.0558606109619,202.08606175013952,187.7739236014229,12:30:00,15:55:00,-0.9,-0.6783,close,1,6.62,WV,"{'pdh': 198.32000732421875, 'pdl': 195.0, 'vol_ratio': np.float64(2.42), 'vwap_confirmed': True, 'vwap_value': 196.4989948806735}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 198.32000732421875, 'pdl': 195.0, 'pd_mid': 196.66000366210938, 'risk': 7.156069074358271, 'max_hold_days': 1}"
KO,2026-04-16,PDHL Breakout,short,74.94997652435303,75.24016591644286,76.83552306038993,73.21447999136788,13:50:00,15:55:00,-0.77,-0.3872,close,1,9.94,WV,"{'pdh': 77.18000030517578, 'pdl': 76.2218017578125, 'vol_ratio': np.float64(2.13), 'vwap_confirmed': True, 'vwap_value': 75.30158080563383}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 77.18000030517578, 'pdl': 76.2218017578125, 'pd_mid': 76.70090103149414, 'risk': 1.8105215345110253, 'max_hold_days': 1}"
XLK,2026-04-16,PDHL Breakout,long,152.14199549865722,151.86798426818848,146.9871039969307,156.99290698939743,11:55:00,15:55:00,-0.27,-0.1801,close,1,7.38,WV,"{'pdh': 137.25, 'pdl': 135.7100067138672, 'vol_ratio': np.float64(4.41), 'vwap_confirmed': True, 'vwap_value': 151.09359286292965}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 137.25, 'pdl': 135.7100067138672, 'pd_mid': 136.4800033569336, 'risk': 5.002901496233363, 'max_hold_days': 1}"
LIN,2026-04-16,PDHL Breakout,short,496.542968536377,499.70920144653314,511.6382326398577,482.4417844499861,14:10:00,15:55:00,-1.05,-0.6377,close,1,8.22,WV,"{'pdh': 503.6199951171875, 'pdl': 497.2699890136719, 'vol_ratio': np.float64(2.01), 'vwap_confirmed': True, 'vwap_value': 498.30471820105174}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 503.6199951171875, 'pdl': 497.2699890136719, 'pd_mid': 500.4449920654297, 'risk': 14.598224094935802, 'max_hold_days': 1}"
UNH,2026-04-16,PDHL Breakout,long,317.05673022460934,316.07362463378905,305.48571014404297,327.99427032470703,15:35:00,15:55:00,-0.42,-0.3101,close,1,6.85,WV,"{'pdh': 283.29998779296875, 'pdl': 277.25, 'vol_ratio': np.float64(3.15), 'vwap_confirmed': True, 'vwap_value': 315.68412932278386}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 283.29998779296875, 'pdl': 277.25, 'pd_mid': 280.2749938964844, 'risk': 11.254280090332031, 'max_hold_days': 1}"
PLD,2026-04-16,PDHL Breakout,long,143.97383183288574,141.9678906097412,139.61928803580147,148.0407156263079,12:35:00,15:55:00,-2.3,-1.3933,close,1,8.27,WV,"{'pdh': 134.08999633789062, 'pdl': 132.3300018310547, 'vol_ratio': np.float64(2.78), 'vwap_confirmed': True, 'vwap_value': 143.7336199193279}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 134.08999633789062, 'pdl': 132.3300018310547, 'pd_mid': 133.20999908447266, 'risk': 4.210713795253213, 'max_hold_days': 1}"
BA,2026-04-16,PDHL Breakout,long,218.0778606109619,218.6111718292236,207.5849979945592,228.135003226144,15:05:00,15:55:00,0.25,0.2446,close,1,5.2,WV,"{'pdh': 211.74000549316406, 'pdl': 207.3699951171875, 'vol_ratio': np.float64(2.85), 'vwap_confirmed': True, 'vwap_value': 217.84720026318007}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 211.74000549316406, 'pdl': 207.3699951171875, 'pd_mid': 209.55500030517578, 'risk': 10.275002615792403, 'max_hold_days': 1}"
PM,2026-04-16,PDHL Breakout,short,155.92311392211914,156.3862257232666,162.55726379658563,149.60112243388312,13:50:00,15:55:00,-0.35,-0.297,close,1,5.88,WV,"{'pdh': 159.77000427246094, 'pdl': 157.52999877929688, 'vol_ratio': np.float64(3.4), 'vwap_confirmed': True, 'vwap_value': 156.46092306994385}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 159.77000427246094, 'pdl': 157.52999877929688, 'pd_mid': 158.6500015258789, 'risk': 6.478070681351255, 'max_hold_days': 1}"
WELL,2026-04-16,PDHL Breakout,long,213.213,214.24554670715327,206.1042823791504,219.8957176208496,11:25:00,15:55:00,0.73,0.4843,close,1,7.5,WV,"{'pdh': 203.08999633789062, 'pdl': 201.1699981689453, 'vol_ratio': np.float64(2.18), 'vwap_confirmed': True, 'vwap_value': 212.58897772159983}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 203.08999633789062, 'pdl': 201.1699981689453, 'pd_mid': 202.12999725341797, 'risk': 6.895717620849609, 'max_hold_days': 1}"
JNJ,2026-04-16,PDHL Breakout,short,232.22754670715327,234.77453327941893,238.43100084577287,226.4890125819615,13:00:00,15:55:00,-2.05,-1.0968,close,1,9.36,WV,"{'pdh': 243.51930236816406, 'pdl': 240.82000732421875, 'vol_ratio': np.float64(2.47), 'vwap_confirmed': True, 'vwap_value': 234.6774461223129}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 243.51930236816406, 'pdl': 240.82000732421875, 'pd_mid': 242.1696548461914, 'risk': 5.970994131905684, 'max_hold_days': 1}"
WMT,2026-04-16,PDHL Breakout,short,124.66021865844726,124.94481969451904,128.45051852735938,121.11948879685936,15:50:00,15:55:00,-0.38,-0.2283,close,1,8.22,WV,"{'pdh': 126.9800033569336, 'pdl': 125.37000274658203, 'vol_ratio': np.float64(2.24), 'vwap_confirmed': True, 'vwap_value': 124.8486047298477}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 126.9800033569336, 'pdl': 125.37000274658203, 'pd_mid': 126.17500305175781, 'risk': 3.665514865250003, 'max_hold_days': 1}"
AEP,2026-04-16,PDHL Breakout,long,134.18405305480957,134.43043743896484,130.22500583103724,137.8750002724784,14:00:00,15:55:00,0.31,0.1836,close,1,8.47,WV,"{'pdh': 133.1199951171875, 'pdl': 131.6999969482422, 'vol_ratio': np.float64(6.3), 'vwap_confirmed': True, 'vwap_value': 133.96134898352722}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 133.1199951171875, 'pdl': 131.6999969482422, 'pd_mid': 132.40999603271484, 'risk': 3.824997220720576, 'max_hold_days': 1}"
LLY,2026-04-16,PDHL Breakout,short,907.476319885254,904.3334226684568,949.5007825578962,867.2686266217913,11:35:00,15:55:00,0.37,0.3463,close,1,5.4,WV,"{'pdh': 935.989990234375, 'pdl': 920.3200073242188, 'vol_ratio': np.float64(2.32), 'vwap_confirmed': True, 'vwap_value': 911.6039563704016}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 935.989990234375, 'pdl': 920.3200073242188, 'pd_mid': 928.1549987792969, 'risk': 41.11607796805242, 'max_hold_days': 1}"
COST,2026-04-16,PDHL Breakout,short,985.2737497558594,988.1972319946289,1010.78929574149,961.73072378976,14:00:00,15:55:00,-0.57,-0.2967,close,1,9.65,WV,"{'pdh': 1017.9500122070312, 'pdl': 1004.010009765625, 'vol_ratio': np.float64(2.86), 'vwap_confirmed': True, 'vwap_value': 988.7222137933704}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 1017.9500122070312, 'pdl': 1004.010009765625, 'pd_mid': 1010.9800109863281, 'risk': 24.529285975864923, 'max_hold_days': 1}"
MSFT,2026-04-16,PDHL Breakout,long,420.7303075561523,419.6249684143066,407.986580984933,432.6334141322545,15:50:00,15:55:00,-0.43,-0.2627,close,1,8.25,WV,"{'pdh': 373.7300109863281, 'pdl': 369.50140380859375, 'vol_ratio': np.float64(2.78), 'vwap_confirmed': True, 'vwap_value': 417.44917969557355}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 373.7300109863281, 'pdl': 369.50140380859375, 'pd_mid': 371.61570739746094, 'risk': 12.323416573660722, 'max_hold_days': 1}"
BRK-B,2026-04-16,PDHL Breakout,short,473.2712501220703,475.44497122192377,482.7717808314732,464.7182094029018,11:15:00,15:55:00,-1.14,-0.4593,close,1,12.45,WV,"{'pdh': 479.489990234375, 'pdl': 475.3500061035156, 'vol_ratio': np.float64(2.42), 'vwap_confirmed': True, 'vwap_value': 473.94853420415933}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 479.489990234375, 'pdl': 475.3500061035156, 'pd_mid': 477.4199981689453, 'risk': 9.026785714285722, 'max_hold_days': 1}"
AMT,2026-04-16,PDHL Breakout,long,178.05287499999997,178.4214060974121,170.14002173287528,185.60997826712472,13:50:00,15:55:00,0.23,0.207,close,1,5.63,WV,"{'pdh': 177.19000244140625, 'pdl': 171.71690368652344, 'vol_ratio': np.float64(2.12), 'vwap_confirmed': True, 'vwap_value': 177.5702031707256}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 177.19000244140625, 'pdl': 171.71690368652344, 'pd_mid': 174.45345306396484, 'risk': 7.734978267124717, 'max_hold_days': 1}"
META,2026-04-17,PDHL Breakout,long,684.7741168823242,688.0412504882812,654.7650320870536,713.415021623884,12:00:00,15:55:00,0.54,0.4771,close,1,5.7,WV,"{'pdh': 582.7899780273438, 'pdl': 573.5599975585938, 'vol_ratio': np.float64(3.48), 'vwap_confirmed': True, 'vwap_value': 683.1249452792142}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 582.7899780273438, 'pdl': 573.5599975585938, 'pd_mid': 578.1749877929688, 'risk': 29.324994768415195, 'max_hold_days': 1}"
JNJ,2026-04-17,PDHL Breakout,short,234.2655,234.40416816711425,240.47099413190568,228.52900586809432,15:45:00,15:55:00,-0.11,-0.0592,close,1,9.44,WV,"{'pdh': 243.51930236816406, 'pdl': 240.82000732421875, 'vol_ratio': np.float64(2.05), 'vwap_confirmed': True, 'vwap_value': 234.53509105202653}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 243.51930236816406, 'pdl': 240.82000732421875, 'pd_mid': 242.1696548461914, 'risk': 5.970994131905684, 'max_hold_days': 1}"
VZ,2026-04-17,PDHL Breakout,short,46.51344137191772,46.55995481328964,47.98982293265207,45.13017981392996,15:55:00,,-0.16,-0.1,close,1,7.88,WV,"{'pdh': 49.72999954223633, 'pdl': 49.05500030517578, 'vol_ratio': np.float64(5.56), 'vwap_confirmed': True, 'vwap_value': 46.57104904845684}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 49.72999954223633, 'pdl': 49.05500030517578, 'pd_mid': 49.392499923706055, 'risk': 1.4298215593610522, 'max_hold_days': 1}"
AMT,2026-04-17,PDHL Breakout,long,182.6324469451904,182.1676560974121,174.71501868111747,190.1849752153669,14:25:00,15:55:00,-0.29,-0.2545,close,1,5.77,WV,"{'pdh': 177.19000244140625, 'pdl': 171.71690368652344, 'vol_ratio': np.float64(2.12), 'vwap_confirmed': True, 'vwap_value': 179.7346372944923}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 177.19000244140625, 'pdl': 171.71690368652344, 'pd_mid': 174.45345306396484, 'risk': 7.734978267124717, 'max_hold_days': 1}"
GOOG,2026-04-17,PDHL Breakout,long,338.45811511230465,338.9407187805176,326.5464314052037,349.6935588291713,14:05:00,15:55:00,0.2,0.1426,close,1,7.1,WV,"{'pdh': 297.57000732421875, 'pdl': 293.79998779296875, 'vol_ratio': np.float64(2.8), 'vwap_confirmed': True, 'vwap_value': 335.5051312360329}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 297.57000732421875, 'pdl': 293.79998779296875, 'pd_mid': 295.68499755859375, 'risk': 11.573563711983809, 'max_hold_days': 1}"
LIN,2026-04-17,PDHL Breakout,short,491.67284353637694,492.7222409973144,506.7632326398577,477.5667844499861,15:50:00,15:55:00,-0.35,-0.2134,close,1,8.15,WV,"{'pdh': 503.6199951171875, 'pdl': 497.2699890136719, 'vol_ratio': np.float64(2.74), 'vwap_confirmed': True, 'vwap_value': 493.27814647176996}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 503.6199951171875, 'pdl': 497.2699890136719, 'pd_mid': 500.4449920654297, 'risk': 14.598224094935802, 'max_hold_days': 1}"
WMT,2026-04-17,PDHL Breakout,long,127.41228866577148,127.34253121948242,123.61948879685936,130.9505185273594,14:50:00,15:55:00,-0.09,-0.0547,close,1,8.4,WV,"{'pdh': 126.9800033569336, 'pdl': 125.37000274658203, 'vol_ratio': np.float64(6.68), 'vwap_confirmed': True, 'vwap_value': 125.34130490961289}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 126.9800033569336, 'pdl': 125.37000274658203, 'pd_mid': 126.17500305175781, 'risk': 3.6655148652500174, 'max_hold_days': 1}"
AEP,2026-04-17,PDHL Breakout,long,133.87874011230468,133.50635939025878,129.91999789646692,137.56999233790808,13:20:00,15:55:00,-0.47,-0.2781,close,1,8.45,WV,"{'pdh': 133.1199951171875, 'pdl': 131.6999969482422, 'vol_ratio': np.float64(2.08), 'vwap_confirmed': True, 'vwap_value': 133.11553477117766}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 133.1199951171875, 'pdl': 131.6999969482422, 'pd_mid': 132.40999603271484, 'risk': 3.824997220720576, 'max_hold_days': 1}"
SHW,2026-04-17,PDHL Breakout,long,347.9876546630859,345.194468536377,334.1003625052316,361.1796667916434,11:40:00,15:55:00,-1.01,-0.8027,close,1,6.26,WV,"{'pdh': 318.1400146484375, 'pdl': 313.7200012207031, 'vol_ratio': np.float64(2.46), 'vwap_confirmed': True, 'vwap_value': 345.9404918280745}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 318.1400146484375, 'pdl': 313.7200012207031, 'pd_mid': 315.9300079345703, 'risk': 13.539652143205899, 'max_hold_days': 1}"
PG,2026-04-17,PDHL Breakout,long,147.24710610961912,146.77307817077636,143.44214575631278,150.75786645071847,15:40:00,15:55:00,-0.62,-0.3219,close,1,9.67,WV,"{'pdh': 143.6699981689453, 'pdl': 141.94000244140625, 'vol_ratio': np.float64(2.13), 'vwap_confirmed': True, 'vwap_value': 146.4266262322127}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 143.6699981689453, 'pdl': 141.94000244140625, 'pd_mid': 142.80500030517578, 'risk': 3.657860347202842, 'max_hold_days': 1}"
MCD,2026-04-17,PDHL Breakout,long,312.31199999999995,311.0386560974121,303.7489242553711,320.2510757446289,13:55:00,15:55:00,-0.74,-0.4077,close,1,9.12,WV,"{'pdh': 309.7349853515625, 'pdl': 305.80499267578125, 'vol_ratio': np.float64(2.39), 'vwap_confirmed': True, 'vwap_value': 310.6892433313362}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 309.7349853515625, 'pdl': 305.80499267578125, 'pd_mid': 307.7699890136719, 'risk': 8.251075744628906, 'max_hold_days': 1}"
UNH,2026-04-17,PDHL Breakout,long,324.0837697753906,324.1854997558594,312.50572967529297,335.01428985595703,15:40:00,15:55:00,0.04,0.0314,close,1,7.0,WV,"{'pdh': 283.29998779296875, 'pdl': 277.25, 'vol_ratio': np.float64(2.44), 'vwap_confirmed': True, 'vwap_value': 322.9809176691437}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 283.29998779296875, 'pdl': 277.25, 'pd_mid': 280.2749938964844, 'risk': 11.254280090332031, 'max_hold_days': 1}"
CAT,2026-04-17,PDHL Breakout,long,790.4796924438476,793.6755007324218,752.00144304548,827.3785618373325,11:15:00,15:55:00,0.42,0.4043,close,1,5.14,WV,"{'pdh': 722.5700073242188, 'pdl': 704.27001953125, 'vol_ratio': np.float64(2.78), 'vwap_confirmed': True, 'vwap_value': 787.8858305761516}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 722.5700073242188, 'pdl': 704.27001953125, 'pd_mid': 713.4200134277344, 'risk': 37.68855939592629, 'max_hold_days': 1}"
GOOGL,2026-04-17,PDHL Breakout,long,339.48914389038083,341.26837536621093,326.864990234375,351.4349975585937,11:30:00,15:55:00,0.7,0.5241,close,1,6.72,WV,"{'pdh': 299.7200012207031, 'pdl': 295.17999267578125, 'vol_ratio': np.float64(2.6), 'vwap_confirmed': True, 'vwap_value': 337.55676169810386}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 299.7200012207031, 'pdl': 295.17999267578125, 'pd_mid': 297.4499969482422, 'risk': 12.285003662109375, 'max_hold_days': 1}"
PLD,2026-04-17,PDHL Breakout,long,145.44029316711425,144.9549060974121,141.0842843736921,149.50571196419853,14:20:00,15:55:00,-0.56,-0.3337,close,1,8.35,WV,"{'pdh': 134.08999633789062, 'pdl': 132.3300018310547, 'vol_ratio': np.float64(2.08), 'vwap_confirmed': True, 'vwap_value': 144.19754401921298}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 134.08999633789062, 'pdl': 132.3300018310547, 'pd_mid': 133.20999908447266, 'risk': 4.210713795253213, 'max_hold_days': 1}"
XLRE,2026-04-17,PDHL Breakout,long,44.44440152740478,44.4555,43.380033250638114,45.4199698011197,11:45:00,15:55:00,0.05,0.025,close,1,10.44,WV,"{'pdh': 41.86989974975586, 'pdl': 41.40999984741211, 'vol_ratio': np.float64(2.92), 'vwap_confirmed': True, 'vwap_value': 44.22372781319653}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 41.86989974975586, 'pdl': 41.40999984741211, 'pd_mid': 41.639949798583984, 'risk': 1.0199682752407924, 'max_hold_days': 1}"
HD,2026-04-17,PDHL Breakout,long,349.5892302246093,349.04062463378904,336.403208051409,362.076772417341,14:20:00,15:55:00,-0.21,-0.1569,close,1,6.63,WV,"{'pdh': 325.8900146484375, 'pdl': 318.9200134277344, 'vol_ratio': np.float64(2.07), 'vwap_confirmed': True, 'vwap_value': 348.3539443360321}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 325.8900146484375, 'pdl': 318.9200134277344, 'pd_mid': 322.40501403808594, 'risk': 12.836782182965976, 'max_hold_days': 1}"
XLI,2026-04-17,PDHL Breakout,long,174.6244469451904,173.24657817077636,169.1443046416194,179.75568925486496,11:50:00,15:55:00,-1.26,-0.789,close,1,7.97,WV,"{'pdh': 164.35009765625, 'pdl': 162.77000427246094, 'vol_ratio': np.float64(2.46), 'vwap_confirmed': True, 'vwap_value': 173.7084079599735}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 164.35009765625, 'pdl': 162.77000427246094, 'pd_mid': 163.56005096435547, 'risk': 5.305692306622774, 'max_hold_days': 1}"
BAC,2026-04-17,PDHL Breakout,long,54.639584083557125,53.846101524353024,52.87607002258301,56.29392814636231,12:50:00,15:55:00,-2.25,-1.4522,close,1,7.75,WV,"{'pdh': 50.08000183105469, 'pdl': 49.25, 'vol_ratio': np.float64(2.16), 'vwap_confirmed': True, 'vwap_value': 54.17368294997741}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 50.08000183105469, 'pdl': 49.25, 'pd_mid': 49.665000915527344, 'risk': 1.7089290618896484, 'max_hold_days': 1}"
AAPL,2026-04-17,PDHL Breakout,long,271.2409712219238,269.91481256103515,263.005001613072,278.93500082833424,12:55:00,15:55:00,-0.81,-0.4889,close,1,8.23,WV,"{'pdh': 262.1600036621094, 'pdl': 256.4800109863281, 'vol_ratio': np.float64(3.96), 'vwap_confirmed': True, 'vwap_value': 269.60523513143926}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 262.1600036621094, 'pdl': 256.4800109863281, 'pd_mid': 259.32000732421875, 'risk': 7.964999607631114, 'max_hold_days': 1}"
XLC,2026-04-17,PDHL Breakout,long,119.39927877807617,118.9509296951294,116.6018020238042,121.95819553478955,11:00:00,15:55:00,-0.8,-0.3755,close,1,10.67,WV,"{'pdh': 112.5199966430664, 'pdl': 111.66000366210938, 'vol_ratio': np.float64(2.31), 'vwap_confirmed': True, 'vwap_value': 118.9042700690565}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 112.5199966430664, 'pdl': 111.66000366210938, 'pd_mid': 112.09000015258789, 'risk': 2.678196755492678, 'max_hold_days': 1}"
NVDA,2026-04-17,PDHL Breakout,long,200.89069244384763,201.44834390258788,193.2253581455776,208.1546467372349,12:25:00,15:55:00,0.36,0.2776,close,1,6.55,WV,"{'pdh': 177.7899932861328, 'pdl': 175.75999450683594, 'vol_ratio': np.float64(2.54), 'vwap_confirmed': True, 'vwap_value': 200.5761573938476}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 177.7899932861328, 'pdl': 175.75999450683594, 'pd_mid': 176.77499389648438, 'risk': 7.464644295828691, 'max_hold_days': 1}"
AVGO,2026-04-17,PDHL Breakout,long,405.7553561096191,406.0435621948242,388.49827950998326,422.201732697048,15:40:00,15:55:00,0.08,0.071,close,1,5.88,WV,"{'pdh': 316.3500061035156, 'pdl': 310.2799987792969, 'vol_ratio': np.float64(3.13), 'vwap_confirmed': True, 'vwap_value': 402.85435541930934}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 316.3500061035156, 'pdl': 310.2799987792969, 'pd_mid': 313.31500244140625, 'risk': 16.851726593532362, 'max_hold_days': 1}"
EQIX,2026-04-17,PDHL Breakout,long,1087.636598876953,1087.2017490234375,1059.2457602364675,1113.8543374197825,12:50:00,15:55:00,-0.08,-0.04,close,1,9.58,WV,"{'pdh': 1014.9650268554688, 'pdl': 997.864990234375, 'vol_ratio': np.float64(2.01), 'vwap_confirmed': True, 'vwap_value': 1084.3276889770334}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 1014.9650268554688, 'pdl': 997.864990234375, 'pd_mid': 1006.4150085449219, 'risk': 27.30428859165727, 'max_hold_days': 1}"
MA,2026-04-17,PDHL Breakout,long,523.3277976684569,520.7487495117188,504.95137568882535,540.6586096627371,11:15:00,15:55:00,-0.7,-0.4928,close,1,7.12,WV,"{'pdh': 501.20001220703125, 'pdl': 491.1763000488281, 'vol_ratio': np.float64(2.75), 'vwap_confirmed': True, 'vwap_value': 522.4196083767076}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 501.20001220703125, 'pdl': 491.1763000488281, 'pd_mid': 496.1881561279297, 'risk': 17.8536169869559, 'max_hold_days': 1}"
XLP,2026-04-17,PDHL Breakout,long,82.52744469451903,82.36754695129395,80.69601202010301,84.19398736954543,15:45:00,15:55:00,-0.44,-0.1938,close,1,11.27,WV,"{'pdh': 82.41999816894531, 'pdl': 81.61000061035156, 'vol_ratio': np.float64(5.61), 'vwap_confirmed': True, 'vwap_value': 82.01179942333309}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 82.41999816894531, 'pdl': 81.61000061035156, 'pd_mid': 82.01499938964844, 'risk': 1.7489876747212065, 'max_hold_days': 1}"
SPG,2026-04-17,PDHL Breakout,long,206.44613858032224,205.91387512207032,200.4879379272461,211.9918594360352,14:50:00,15:55:00,-0.45,-0.2578,close,1,8.66,WV,"{'pdh': 189.92999267578125, 'pdl': 187.22500610351562, 'vol_ratio': np.float64(2.08), 'vwap_confirmed': True, 'vwap_value': 205.0719413564751}",Healthy Expansion,Normal,Expansion,Risk-On,Tightening,"{'pdh': 189.92999267578125, 'pdl': 187.22500610351562, 'pd_mid': 188.57749938964844, 'risk': 5.751960754394531, 'max_hold_days': 1}"
