week_start,signal_date,direction,mon_high,mon_low,signal_close,weekly_close,weekly_close_date,win,ticker,category
2023-02-27,2023-03-01,long,229.77252629801285,227.3628922625727,236.8395233154297,243.16360473632812,2023-03-03,True,CAT,XLI holding
2023-03-06,2023-03-07,short,243.53503779344777,239.61105195634127,234.42987060546875,216.20999145507812,2023-03-10,True,CAT,XLI holding
2023-03-13,2023-03-15,short,217.46719498438685,211.00022130443767,206.923828125,204.78085327148438,2023-03-17,True,CAT,XLI holding
2023-03-20,2023-03-21,long,211.31450055981975,206.18093110875583,214.21942138671875,206.6857147216797,2023-03-24,False,CAT,XLI holding
2023-03-27,2023-03-28,long,208.54295057920342,203.74272121916366,209.68588256835938,217.95294189453125,2023-03-31,True,CAT,XLI holding
2023-04-03,2023-04-04,short,222.7245758726701,217.9719702363235,207.1047821044922,199.2187042236328,2023-04-06,True,CAT,XLI holding
2023-04-10,2023-04-11,long,205.80950922484692,199.3616026119803,210.10496520996094,213.0384063720703,2023-04-14,True,CAT,XLI holding
2023-04-17,2023-04-20,short,216.12428274832803,213.62893385851933,211.6954803466797,210.92941284179688,2023-04-21,True,CAT,XLI holding
2023-04-24,2023-04-25,short,214.2043825583945,211.17837949193333,209.3589630126953,209.52175903320312,2023-04-28,True,CAT,XLI holding
2023-05-01,2023-05-02,short,212.54773170804035,207.34798475030394,206.02650451660156,205.96905517578125,2023-05-05,True,CAT,XLI holding
2023-05-08,2023-05-09,short,208.86101515651052,204.57099428203333,204.43690490722656,200.65440368652344,2023-05-12,True,CAT,XLI holding
2023-05-15,2023-05-16,short,204.2645457953378,200.2809478942863,198.41363525390625,205.6721954345703,2023-05-19,False,CAT,XLI holding
2023-05-22,2023-05-24,short,207.95128904166822,202.90476038430768,200.8076171875,202.81858825683594,2023-05-26,True,CAT,XLI holding
2023-05-30,2023-05-31,short,203.86235926038663,199.4191199102414,197.02513122558594,217.01971435546875,2023-06-02,False,CAT,XLI holding
2023-06-05,2023-06-07,long,217.36443459715528,211.38903817845437,225.56146240234375,225.06350708007812,2023-06-09,True,CAT,XLI holding
2023-06-12,2023-06-13,long,228.75983753446232,223.42604171541828,235.03207397460938,234.86929321289062,2023-06-16,True,CAT,XLI holding
2023-06-20,2023-06-22,short,232.90622435690798,230.3494478194199,227.2755584716797,224.49853515625,2023-06-23,True,CAT,XLI holding
2023-06-26,2023-06-27,long,229.45887613729033,225.15928455878606,230.48348999023438,235.61622619628906,2023-06-30,True,CAT,XLI holding
2023-07-03,2023-07-05,short,237.85698239950997,234.8692911659701,234.4479522705078,234.78309631347656,2023-07-07,True,CAT,XLI holding
2023-07-10,2023-07-11,long,238.785835325668,233.73930673531962,242.1278533935547,244.78036499023438,2023-07-14,True,CAT,XLI holding
2023-07-17,2023-07-18,long,247.87342924830955,241.323469462374,252.6230926513672,247.94615173339844,2023-07-21,True,CAT,XLI holding
2023-07-31,2023-08-01,long,255.22144048252792,251.8051551712321,277.7785949707031,266.0284729003906,2023-08-04,True,CAT,XLI holding
2023-08-07,2023-08-08,long,271.3405584774533,265.49919464367173,272.23553466796875,274.4777526855469,2023-08-11,True,CAT,XLI holding
2023-08-14,2023-08-15,short,274.8434697076719,270.67653379929226,266.9234313964844,263.4878234863281,2023-08-18,True,CAT,XLI holding
2023-08-28,2023-08-29,long,266.5673695034572,262.7565229134343,269.48321533203125,275.4689636230469,2023-09-01,True,CAT,XLI holding
2023-09-11,2023-09-13,short,274.26606059976535,269.406270220627,265.5279846191406,268.63641357421875,2023-09-15,True,CAT,XLI holding
2023-09-18,2023-09-20,short,272.100775301162,268.3476670327157,268.11669921875,262.77569580078125,2023-09-22,True,CAT,XLI holding
2023-09-25,2023-09-26,short,264.4790919728116,259.8983873523504,259.36907958984375,262.7179870605469,2023-09-29,False,CAT,XLI holding
2023-10-02,2023-10-03,short,266.38455994983434,260.06199745077305,258.83978271484375,256.0201721191406,2023-10-06,True,CAT,XLI holding
2023-10-09,2023-10-10,long,261.3802922826693,254.6824361693954,262.92010498046875,257.8486022949219,2023-10-13,False,CAT,XLI holding
2023-10-16,2023-10-18,short,263.65147220669616,259.42679862961677,249.45700073242188,241.05352783203125,2023-10-20,True,CAT,XLI holding
2023-10-23,2023-10-25,short,243.38476753294785,238.49985113132934,236.9328155517578,230.76136779785156,2023-10-27,True,CAT,XLI holding
2023-10-30,2023-10-31,short,235.63661096713935,231.3610897912573,218.6603240966797,232.8798065185547,2023-11-03,False,CAT,XLI holding
2023-11-06,2023-11-07,short,234.97884012845975,228.63329167965796,227.24034118652344,231.84474182128906,2023-11-10,False,CAT,XLI holding
2023-11-13,2023-11-14,long,235.3560861813059,231.07091192440902,239.75735473632812,244.79701232910156,2023-11-17,True,CAT,XLI holding
2023-11-20,2023-11-22,short,244.63261637606016,240.53123270869375,237.96783447265625,239.27369689941406,2023-11-24,True,CAT,XLI holding
2023-11-27,2023-11-29,long,240.10560315788402,238.2677207218669,241.29537963867188,248.3664093017578,2023-12-01,True,CAT,XLI holding
2023-12-04,2023-12-06,long,247.1766194433588,244.168286014776,247.6022491455078,251.01686096191406,2023-12-08,True,CAT,XLI holding
2023-12-11,2023-12-13,long,253.66728350819892,251.01686440556048,259.2099609375,276.3990173339844,2023-12-15,True,CAT,XLI holding
2023-12-18,2023-12-19,long,279.43644100141677,275.26733840469393,283.3830261230469,280.8680114746094,2023-12-22,True,CAT,XLI holding
2023-12-26,2023-12-27,long,287.3779924459227,281.48708079235246,288.3743591308594,286.00439453125,2023-12-29,False,CAT,XLI holding
2024-01-02,2024-01-03,short,286.9427233394749,281.82564747845885,275.0060729980469,279.4847717285156,2024-01-05,True,CAT,XLI holding
2024-01-08,2024-01-10,long,283.1121946292506,275.9154081322425,283.7602844238281,280.9163818359375,2024-01-12,False,CAT,XLI holding
2024-01-16,2024-01-17,short,280.7229264250149,276.26364308959813,269.521484375,277.2325439453125,2024-01-19,False,CAT,XLI holding
2024-01-22,2024-01-24,long,282.3927385861197,278.0294065564935,282.4801940917969,290.9833984375,2024-01-26,True,CAT,XLI holding
2024-01-29,2024-01-30,long,295.1329354839023,289.05924179726213,296.1630554199219,306.2016296386719,2024-02-02,True,CAT,XLI holding
2024-02-12,2024-02-13,short,313.9759660496233,307.5815940045661,304.01507568359375,312.8292541503906,2024-02-16,False,CAT,XLI holding
2024-02-20,2024-02-22,long,310.00133980089936,303.91791843879764,313.00421142578125,314.7436828613281,2024-02-23,True,CAT,XLI holding
2024-02-26,2024-02-27,long,318.0089026667246,313.1596746808213,318.3879089355469,327.2020568847656,2024-03-01,True,CAT,XLI holding
2024-03-04,2024-03-05,short,330.66167563369504,325.3459767050965,324.1214904785156,329.6217956542969,2024-03-08,False,CAT,XLI holding
2024-03-11,2024-03-13,long,328.6694369625898,322.17787997984806,331.8860168457031,337.182373046875,2024-03-15,True,CAT,XLI holding
2024-03-18,2024-03-19,long,343.3726480944385,338.04722243228764,343.91680908203125,348.008056640625,2024-03-22,True,CAT,XLI holding
2024-03-25,2024-03-27,long,348.74667105185983,345.0149967466469,354.36358642578125,356.0933837890625,2024-03-28,True,CAT,XLI holding
2024-04-01,2024-04-03,long,357.5510855692789,352.41033209996027,365.1893310546875,368.600341796875,2024-04-05,True,CAT,XLI holding
2024-04-08,2024-04-09,short,371.23391854863087,362.37118867782175,361.4090270996094,355.3159484863281,2024-04-12,True,CAT,XLI holding
2024-04-15,2024-04-16,short,363.8968849159624,351.8952589684235,349.7281188964844,345.91180419921875,2024-04-19,True,CAT,XLI holding
2024-04-22,2024-04-23,long,353.0707607437479,344.52682894244435,354.2898864746094,334.9100036621094,2024-04-26,False,CAT,XLI holding
2024-04-29,2024-04-30,short,342.29325752724554,335.4951827592756,326.3172912597656,328.4435729980469,2024-05-03,True,CAT,XLI holding
2024-05-06,2024-05-07,long,334.10044222702993,331.3207658658285,336.4900207519531,346.03857421875,2024-05-10,True,CAT,XLI holding
2024-05-13,2024-05-15,long,349.7057962777272,345.62890960394157,351.1590576171875,347.4820251464844,2024-05-17,False,CAT,XLI holding
2024-05-20,2024-05-23,short,355.4408299769567,346.01910347736174,342.0494384765625,340.2938232421875,2024-05-24,True,CAT,XLI holding
2024-05-28,2024-05-29,short,340.61572758158275,335.9048501268012,329.77001953125,330.1698913574219,2024-05-31,True,CAT,XLI holding
2024-06-10,2024-06-11,short,323.7229295735221,320.33852130502873,319.2363586425781,313.5404052734375,2024-06-14,True,CAT,XLI holding
2024-06-17,2024-06-18,long,315.85199236590074,311.0143466120709,317.11993408203125,319.7533264160156,2024-06-21,True,CAT,XLI holding
2024-07-08,2024-07-09,short,325.03961898023715,319.07058332411225,318.0172119140625,327.3121337890625,2024-07-12,False,CAT,XLI holding
2024-07-15,2024-07-16,long,339.3184927907918,329.50664091109115,351.6856994628906,339.05517578125,2024-07-19,False,CAT,XLI holding
2024-07-22,2024-07-24,short,341.5132388304774,334.3153369844737,329.08587646484375,343.22698974609375,2024-07-26,False,CAT,XLI holding
2024-07-29,2024-07-30,short,344.1083956090777,336.02912466501334,334.6483154296875,314.2297668457031,2024-08-02,True,CAT,XLI holding
2024-08-05,2024-08-06,long,313.9457309598586,300.6957292923502,319.6845397949219,331.2598876953125,2024-08-09,True,CAT,XLI holding
2024-08-12,2024-08-15,long,332.8170042582942,326.69634443997205,338.4872131347656,336.37188720703125,2024-08-16,True,CAT,XLI holding
2024-08-19,2024-08-21,short,338.9376747547356,336.1956011381186,335.8724670410156,341.1998596191406,2024-08-23,False,CAT,XLI holding
2024-08-26,2024-08-28,short,347.07568740871415,341.71888479539945,340.99420166015625,348.7307434082031,2024-08-30,False,CAT,XLI holding
2024-09-03,2024-09-04,short,345.3325554150792,331.3970252859105,329.78118896484375,322.5440368652344,2024-09-06,True,CAT,XLI holding
2024-09-09,2024-09-12,long,329.3991631710969,326.07933327307484,332.5525817871094,338.16400146484375,2024-09-13,True,CAT,XLI holding
2024-09-16,2024-09-17,long,344.1867247433345,337.1651205940389,346.3705749511719,361.18743896484375,2024-09-20,True,CAT,XLI holding
2024-09-23,2024-09-24,long,365.25162981880254,359.3855985333278,377.943359375,382.98681640625,2024-09-27,True,CAT,XLI holding
2024-09-30,2024-10-02,long,384.6320765037055,378.8149988566239,385.89532470703125,388.8724365234375,2024-10-04,True,CAT,XLI holding
2024-10-07,2024-10-08,short,392.8680081162356,387.942102552246,379.93133544921875,393.700439453125,2024-10-11,False,CAT,XLI holding
2024-10-21,2024-10-22,short,386.3972863752294,382.554440570292,381.7878112792969,379.340576171875,2024-10-25,True,CAT,XLI holding
2024-10-28,2024-10-30,short,384.8444115677111,380.7165386556936,372.7261657714844,373.1094665527344,2024-11-01,True,CAT,XLI holding
2024-11-04,2024-11-05,long,374.937554432734,368.8538708847393,376.7852478027344,386.6134948730469,2024-11-08,True,CAT,XLI holding
2024-11-11,2024-11-12,short,395.1738886915122,388.22534531471615,386.25970458984375,377.4732360839844,2024-11-15,True,CAT,XLI holding
2024-11-18,2024-11-19,short,379.66492957067226,376.3430093794267,375.76312255859375,390.6627502441406,2024-11-22,False,CAT,XLI holding
2024-11-25,2024-11-26,long,400.15682280699303,393.12963655230277,400.82513427734375,399.1346435546875,2024-11-29,False,CAT,XLI holding
2024-12-02,2024-12-03,short,401.1396392730533,393.9060684948322,392.4023132324219,388.2449645996094,2024-12-06,True,CAT,XLI holding
2024-12-09,2024-12-10,short,402.67280586348954,391.59639036757034,381.71905517578125,373.9743957519531,2024-12-13,True,CAT,XLI holding
2024-12-16,2024-12-17,short,375.7533085113299,371.27163311736564,369.34527587890625,359.7529296875,2024-12-20,True,CAT,XLI holding
2024-12-23,2024-12-24,long,360.05760794387595,355.2909051540537,361.25665283203125,358.5931701660156,2024-12-27,False,CAT,XLI holding
2025-01-06,2025-01-08,short,364.47045492026444,356.3523189407243,354.8682556152344,344.9712219238281,2025-01-10,True,CAT,XLI holding
2025-01-13,2025-01-14,long,356.96173155555437,345.7575126187452,365.18792724609375,379.3897399902344,2025-01-17,True,CAT,XLI holding
2025-01-21,2025-01-23,long,397.115818147881,385.49570783675455,400.8839416503906,402.0972900390625,2025-01-24,True,CAT,XLI holding
2025-01-27,2025-01-30,short,394.11709321917766,384.627669303469,369.89044189453125,366.39849853515625,2025-01-31,True,CAT,XLI holding
2025-02-03,2025-02-05,short,363.5476586751996,354.8079299080222,353.9794006347656,358.94110107421875,2025-02-07,False,CAT,XLI holding
2025-02-10,2025-02-12,short,361.26909949847624,356.6427533761749,347.2618103027344,348.5244140625,2025-02-14,True,CAT,XLI holding
2025-02-18,2025-02-20,short,352.0854453534614,346.34443195375724,344.4110412597656,335.4246826171875,2025-02-21,True,CAT,XLI holding
2025-03-03,2025-03-04,short,343.4245903617567,325.55053604731836,322.3150634765625,345.54541015625,2025-03-07,False,CAT,XLI holding
2025-03-10,2025-03-11,short,347.62676193229174,337.21009464373617,335.1583251953125,335.03009033203125,2025-03-14,True,CAT,XLI holding
2025-03-17,2025-03-18,short,339.68603618547775,334.39880115372546,332.13983154296875,331.22247314453125,2025-03-21,True,CAT,XLI holding
2025-03-24,2025-03-28,short,338.49245510530005,334.6848609291071,325.21514892578125,325.21514892578125,2025-03-28,True,CAT,XLI holding
2025-03-31,2025-04-02,long,327.4740728287973,317.62951973399186,330.1177062988281,284.1698913574219,2025-04-04,False,CAT,XLI holding
2025-04-07,2025-04-09,long,290.3548095862367,263.67193969323944,296.9244384765625,289.467041015625,2025-04-11,False,CAT,XLI holding
2025-04-14,2025-04-15,short,298.374476677219,291.6963460194461,289.447265625,290.2561950683594,2025-04-17,True,CAT,XLI holding
2025-04-21,2025-04-22,long,288.4324061451005,279.9677490553702,288.6009216308594,303.74609375,2025-04-25,True,CAT,XLI holding
2025-04-28,2025-05-01,long,308.6821452464027,301.1690393442946,311.1898193359375,320.8240661621094,2025-05-02,True,CAT,XLI holding
2025-05-12,2025-05-13,long,347.90301236258176,336.7324621427822,349.4294128417969,350.46026611328125,2025-05-16,True,CAT,XLI holding
2025-05-19,2025-05-21,short,349.84571065450393,345.46472669110995,339.4879455566406,340.36016845703125,2025-05-23,True,CAT,XLI holding
2025-06-02,2025-06-03,long,343.41298163687395,336.50447904565084,346.317138671875,350.2322692871094,2025-06-06,True,CAT,XLI holding
2025-06-09,2025-06-11,long,357.27951036917756,350.8071283520758,359.9359130859375,353.8996276855469,2025-06-13,False,CAT,XLI holding
2025-06-16,2025-06-17,short,361.39290180906227,357.02183942560754,354.5240783691406,357.3389892578125,2025-06-20,False,CAT,XLI holding
2025-06-23,2025-06-24,long,363.8609455340639,354.5736253861366,369.7287292480469,381.3155517578125,2025-06-27,True,CAT,XLI holding
2025-06-30,2025-07-01,long,385.7164070047957,381.4147037538111,387.4707946777344,394.34954833984375,2025-07-03,True,CAT,XLI holding
2025-07-07,2025-07-09,long,394.5477983720907,384.66576537324244,398.63140869140625,402.33843994140625,2025-07-11,True,CAT,XLI holding
2025-07-14,2025-07-16,long,403.2007472984812,398.6809843134441,409.2370300292969,410.0596923828125,2025-07-18,True,CAT,XLI holding
2025-07-21,2025-07-23,long,415.2625348443219,407.71194870045656,425.3697814941406,431.497802734375,2025-07-25,True,CAT,XLI holding
2025-07-28,2025-07-29,short,434.13404249154354,428.8814594336476,427.8169860839844,426.4640808105469,2025-08-01,True,CAT,XLI holding
2025-08-04,2025-08-06,short,434.621497687227,427.7573011060086,425.4991149902344,414.35723876953125,2025-08-08,True,CAT,XLI holding
2025-08-18,2025-08-19,long,410.994809785708,403.3546646543037,413.92950439453125,433.4078369140625,2025-08-22,True,CAT,XLI holding
2025-08-25,2025-08-26,short,434.6314495609248,429.92602887828053,429.0207214355469,416.86419677734375,2025-08-29,True,CAT,XLI holding
2025-09-02,2025-09-04,long,415.0436593838339,408.38839428607315,418.0380554199219,420.8831787109375,2025-09-05,True,CAT,XLI holding
2025-09-08,2025-09-11,long,421.70891533607363,414.6159319209702,429.1401062011719,429.27935791015625,2025-09-12,True,CAT,XLI holding
2025-09-15,2025-09-16,long,436.4718290112582,428.3740806767124,438.3818664550781,464.1175537109375,2025-09-19,True,CAT,XLI holding
2025-09-29,2025-09-30,long,470.03665996051745,465.03277866209373,474.6724548339844,495.26495361328125,2025-10-03,True,CAT,XLI holding
2025-10-06,2025-10-07,short,502.9647775233625,490.47995412113494,484.18280029296875,488.74896240234375,2025-10-10,True,CAT,XLI holding
2025-10-13,2025-10-14,long,503.75068259242073,492.8774426973558,524.7311401367188,524.3432006835938,2025-10-17,True,CAT,XLI holding
2025-10-20,2025-10-21,short,532.9530334004278,525.7099706174059,523.4253540039062,521.5098266601562,2025-10-24,True,CAT,XLI holding
2025-10-27,2025-10-29,long,528.2340830693865,520.2128719409593,584.123291015625,575.9125366210938,2025-10-31,True,CAT,XLI holding
2025-11-03,2025-11-04,short,574.8749197341687,564.0702436829968,546.3018188476562,561.7855834960938,2025-11-07,True,CAT,XLI holding
2025-11-10,2025-11-13,short,572.8396999764461,560.1992922618937,552.2578735351562,552.73681640625,2025-11-14,True,CAT,XLI holding
2025-11-17,2025-11-18,short,560.279122548159,546.2918295667286,545.6034545898438,549.1451416015625,2025-11-21,False,CAT,XLI holding
2025-11-24,2025-11-25,long,564.4194448868656,549.3846138422142,565.287353515625,574.4160766601562,2025-11-28,True,CAT,XLI holding
2025-12-01,2025-12-02,long,574.2464611850382,565.6764855199178,581.1103515625,601.7620239257812,2025-12-05,True,CAT,XLI holding
2025-12-08,2025-12-10,long,603.4380894273969,590.5482653099591,613.91357421875,596.494384765625,2025-12-12,False,CAT,XLI holding
2025-12-15,2025-12-17,short,602.739786557378,586.5177317373707,560.5784301757812,574.8749389648438,2025-12-19,True,CAT,XLI holding
2025-12-29,2025-12-31,short,582.6068735386772,573.2986953788825,571.5327758789062,597.0131225585938,2026-01-02,False,CAT,XLI holding
2026-01-05,2026-01-06,long,620.2987012716831,604.8049224159328,621.6355590820312,616.1783447265625,2026-01-09,False,CAT,XLI holding
2026-01-12,2026-01-13,long,629.507124396307,611.5292287328191,635.044189453125,645.3800048828125,2026-01-16,True,CAT,XLI holding
2026-01-20,2026-01-21,long,644.0999755859375,625.1199951171875,645.3800048828125,626.6199951171875,2026-01-23,False,CAT,XLI holding
2026-01-26,2026-01-28,long,639.0,619.260009765625,643.280029296875,657.3599853515625,2026-01-30,True,CAT,XLI holding
2026-02-02,2026-02-03,long,691.3800048828125,657.4299926757812,702.8900146484375,726.2000122070312,2026-02-06,True,CAT,XLI holding
2026-02-09,2026-02-11,long,743.5,721.6099853515625,775.0,774.2000122070312,2026-02-13,True,CAT,XLI holding
2026-02-23,2026-02-24,long,767.97998046875,752.780029296875,768.22998046875,742.8300170898438,2026-02-27,False,CAT,XLI holding
2026-03-02,2026-03-03,short,755.72998046875,725.0599975585938,722.1799926757812,722.1799926757812,2026-03-03,True,CAT,XLI holding
2022-01-19,2022-01-20,long,41.57628050304594,36.74182928176153,43.510066986083984,43.510066986083984,2022-01-21,True,CEG,XLU holding
2022-01-24,2022-01-27,long,43.51007146942408,40.493374213627796,44.244903564453125,45.202125549316406,2022-01-28,True,CEG,XLU holding
2022-01-31,2022-02-01,long,46.410743713378906,44.47696272532145,48.13179397583008,48.47989273071289,2022-02-04,True,CEG,XLU holding
2022-02-07,2022-02-08,short,48.38319972624885,44.47696136465972,43.993507385253906,46.497764587402344,2022-02-11,False,CEG,XLU holding
2022-02-14,2022-02-17,short,47.37762544890685,45.43417753807967,43.79047393798828,43.906490325927734,2022-02-18,True,CEG,XLU holding
2022-02-22,2022-02-23,short,44.16754855221748,42.05006015405083,41.663307189941406,42.59553909301758,2022-02-25,False,CEG,XLU holding
2022-02-28,2022-03-01,long,45.22441363887855,41.18894478114834,46.35939025878906,49.473304748535156,2022-03-04,True,CEG,XLU holding
2022-03-07,2022-03-11,short,51.00600804755947,48.37712967421694,47.843589782714844,47.843589782714844,2022-03-11,True,CEG,XLU holding
2022-03-21,2022-03-22,long,47.95029471439889,47.145139299330125,49.60909652709961,52.189476013183594,2022-03-25,True,CEG,XLU holding
2022-03-28,2022-03-30,long,55.14818454655811,52.432003740925744,55.77871322631836,56.28315734863281,2022-04-01,True,CEG,XLU holding
2022-04-04,2022-04-05,long,56.942790357981956,55.80781289959928,57.23381805419922,62.1035270690918,2022-04-08,True,CEG,XLU holding
2022-04-18,2022-04-19,long,62.249043554062574,60.425324771939124,64.71302795410156,60.56113815307617,2022-04-22,False,CEG,XLU holding
2022-04-25,2022-04-29,short,60.958862301083755,57.660641035389006,57.43753433227539,57.43753433227539,2022-04-29,True,CEG,XLU holding
2022-05-02,2022-05-04,long,58.1941842247993,55.196684089724236,59.95969772338867,58.465797424316406,2022-05-06,True,CEG,XLU holding
2022-05-09,2022-05-12,short,58.756817915359264,54.876559159447126,51.997154235839844,53.105751037597656,2022-05-13,True,CEG,XLU holding
2022-05-16,2022-05-17,long,55.55633828354662,52.84318876881731,57.68601608276367,55.08955764770508,2022-05-20,False,CEG,XLU holding
2022-05-23,2022-05-25,long,56.00366343731443,54.321317338106134,57.54014205932617,64.7654800415039,2022-05-27,True,CEG,XLU holding
2022-06-06,2022-06-08,short,65.09613245194532,63.58396480723778,62.98588562011719,58.14307403564453,2022-06-10,True,CEG,XLU holding
2022-06-13,2022-06-14,short,57.36510004255328,53.679496118253724,52.9404296875,56.49961471557617,2022-06-17,False,CEG,XLU holding
2022-06-27,2022-06-28,short,58.2218299648332,56.81079807963426,56.480167388916016,56.01338577270508,2022-07-01,True,CEG,XLU holding
2022-07-05,2022-07-07,long,55.789723792757336,51.433127284017736,57.481807708740234,58.006927490234375,2022-07-08,True,CEG,XLU holding
2022-07-11,2022-07-14,short,58.48342036754649,56.80107431681332,56.32457733154297,54.126827239990234,2022-07-15,True,CEG,XLU holding
2022-07-18,2022-07-20,short,55.10900994555662,53.086305956252566,52.58061981201172,52.51255798339844,2022-07-22,True,CEG,XLU holding
2022-07-25,2022-07-26,long,53.543353646499305,51.89990293587951,53.97123336791992,64.27926635742188,2022-07-29,True,CEG,XLU holding
2022-08-01,2022-08-03,long,64.76547202579727,62.36350808243031,65.31977081298828,72.25338745117188,2022-08-05,True,CEG,XLU holding
2022-08-08,2022-08-11,long,75.49167587630888,72.90494954063153,76.65860748291016,79.39707946777344,2022-08-12,True,CEG,XLU holding
2022-08-15,2022-08-17,short,80.30307849314872,78.17932822051131,77.64350891113281,78.75410461425781,2022-08-19,False,CEG,XLU holding
2022-08-22,2022-08-25,long,78.66642594722069,77.46816008972162,80.6050796508789,78.74436950683594,2022-08-26,True,CEG,XLU holding
2022-08-29,2022-09-01,long,79.87443401338604,77.10771726744815,80.39075469970703,78.97816467285156,2022-09-02,False,CEG,XLU holding
2022-09-06,2022-09-07,long,80.56610815886219,78.9879133989538,80.76095581054688,85.25201416015625,2022-09-09,True,CEG,XLU holding
2022-09-12,2022-09-13,short,86.37233360451732,85.20329241993093,84.1511459350586,83.36205291748047,2022-09-16,True,CEG,XLU holding
2022-09-19,2022-09-23,short,87.38550670144348,83.05033110086458,81.68643951416016,81.68643951416016,2022-09-23,True,CEG,XLU holding
2022-09-26,2022-09-28,long,82.75805287006995,79.54320642573961,82.82625579833984,81.04346466064453,2022-09-30,False,CEG,XLU holding
2022-10-03,2022-10-04,long,84.66749368966988,81.7059329085579,87.0347900390625,82.21251678466797,2022-10-07,False,CEG,XLU holding
2022-10-10,2022-10-11,short,83.42050455023892,81.7643722635995,80.74146270751953,79.16326904296875,2022-10-14,True,CEG,XLU holding
2022-10-17,2022-10-18,long,84.06349029421978,80.99476715262747,84.27781677246094,85.0279312133789,2022-10-21,True,CEG,XLU holding
2022-10-24,2022-10-25,long,85.44684866825126,83.36206693405772,85.87548065185547,91.33099365234375,2022-10-28,True,CEG,XLU holding
2022-10-31,2022-11-01,long,92.95788432839399,90.96565306777273,93.05531311035156,91.88627624511719,2022-11-04,False,CEG,XLU holding
2022-11-07,2022-11-08,short,92.6071780258441,90.56136551225697,85.2812271118164,89.92813873291016,2022-11-11,True,CEG,XLU holding
2022-11-14,2022-11-16,short,92.41713451096027,89.76326293743718,89.45104217529297,91.03166198730469,2022-11-18,False,CEG,XLU holding
2022-11-21,2022-11-22,long,91.92928352469973,90.50478057369789,93.92943572998047,94.79782104492188,2022-11-25,True,CEG,XLU holding
2022-11-28,2022-12-02,short,94.24166667613216,92.08539785979586,89.80229187011719,89.80229187011719,2022-12-02,True,CEG,XLU holding
2022-12-05,2022-12-07,long,89.38274111205449,87.61674894836756,89.73399353027344,87.53870391845703,2022-12-09,False,CEG,XLU holding
2022-12-12,2022-12-16,short,88.70949958197725,86.90447932051889,86.0556411743164,86.0556411743164,2022-12-16,True,CEG,XLU holding
2022-12-19,2022-12-21,long,86.51421769808154,84.88482119275791,87.47039031982422,85.8995361328125,2022-12-23,False,CEG,XLU holding
2022-12-27,2022-12-28,short,86.74838952607442,85.14825498717477,84.50430297851562,84.11402893066406,2022-12-30,True,CEG,XLU holding
2023-01-09,2023-01-10,short,83.13832937195825,81.54796145755765,81.06011199951172,83.08956146240234,2023-01-13,False,CEG,XLU holding
2023-01-17,2023-01-18,short,82.95294943204607,80.98206392273859,79.86003112792969,80.9820785522461,2023-01-20,False,CEG,XLU holding
2023-01-23,2023-01-26,long,82.24070734854894,80.55081424966653,83.79203796386719,84.47502899169922,2023-01-27,True,CEG,XLU holding
2023-02-06,2023-02-07,long,81.81140806152345,80.50399018203534,83.8408432006836,84.69943237304688,2023-02-10,True,CEG,XLU holding
2023-02-13,2023-02-16,short,85.1775292397594,83.85059352721845,83.5481185913086,82.494384765625,2023-02-17,True,CEG,XLU holding
2023-02-21,2023-02-22,short,80.99183819100735,77.95744884363508,75.90849304199219,77.6190414428711,2023-02-24,True,CEG,XLU holding
2023-02-27,2023-02-28,short,78.43177372098987,76.37061826866692,73.33028411865234,77.3351058959961,2023-03-03,False,CEG,XLU holding
2023-03-20,2023-03-21,short,76.7965341340947,75.30819454938536,74.92633056640625,71.91049194335938,2023-03-24,True,CEG,XLU holding
2023-03-27,2023-03-28,long,73.85415546906091,71.91049570437404,73.93737030029297,76.8651123046875,2023-03-31,True,CEG,XLU holding
2023-04-03,2023-04-04,short,76.91405843443889,74.88717019380988,74.4367446899414,75.3571548461914,2023-04-06,False,CEG,XLU holding
2023-04-10,2023-04-11,long,75.75862735514318,74.28007384495594,75.80757904052734,74.83821868896484,2023-04-14,False,CEG,XLU holding
2023-04-17,2023-04-18,short,75.22497005372603,73.10506687656638,72.92882537841797,74.95569610595703,2023-04-21,False,CEG,XLU holding
2023-04-24,2023-04-28,long,75.72435885283326,74.02549274585058,75.78800964355469,75.78800964355469,2023-04-28,True,CEG,XLU holding
2023-05-01,2023-05-03,short,76.03278428321583,75.16132091843043,74.91653442382812,77.83448028564453,2023-05-05,False,CEG,XLU holding
2023-05-08,2023-05-12,long,78.18697363849392,76.45384046985014,78.46546173095703,78.46546173095703,2023-05-12,True,CEG,XLU holding
2023-05-15,2023-05-16,short,79.68397074487486,77.80709227814638,77.63020324707031,80.87298583984375,2023-05-19,False,CEG,XLU holding
2023-05-22,2023-05-23,long,82.5041865264327,80.88279496920973,82.58280181884766,82.3961181640625,2023-05-26,False,CEG,XLU holding
2023-05-30,2023-06-01,long,83.57039068292376,81.69351234682544,87.33888244628906,86.02213287353516,2023-06-02,True,CEG,XLU holding
2023-06-05,2023-06-06,long,87.27010749698508,85.66837301397572,87.99728393554688,91.67241668701172,2023-06-09,True,CEG,XLU holding
2023-06-12,2023-06-13,long,92.38976580283543,91.26953308229149,92.61577606201172,91.27935791015625,2023-06-16,False,CEG,XLU holding
2023-06-20,2023-06-21,short,91.741214138805,90.29670154356968,88.93080139160156,88.79322814941406,2023-06-23,True,CEG,XLU holding
