date,time,direction,entry_price,orb_high,orb_low,signal_volume,vol_ratio,monthly_close,monthly_close_date,win,ticker,category
2026-02-02,10:30:00,long,307.1600036621094,305.1600036621094,301.3699951171875,536304.0,0.78,300.260009765625,2026-03-03,False,JPM,Stock
2025-12-04,10:00:00,short,42.42499923706055,43.28010177612305,42.81999969482422,5730668.0,0.67,39.369998931884766,2026-01-05,True,INTC,Stock
2025-12-05,10:00:00,long,42.3849983215332,41.779998779296875,41.154998779296875,10736914.0,1.34,40.040000915527344,2026-01-06,False,INTC,Stock
2025-12-08,10:00:00,short,40.46500015258789,42.1150016784668,41.689998626708984,5616307.0,0.73,42.630001068115234,2026-01-07,False,INTC,Stock
2025-12-10,15:00:00,long,40.875,40.25,39.13999938964844,4288529.0,1.04,45.54999923706055,2026-01-09,True,INTC,Stock
2025-12-11,12:00:00,short,39.44499969482422,40.189998626708984,39.595001220703125,1978368.0,0.44,44.060001373291016,2026-01-12,False,INTC,Stock
2025-12-12,11:00:00,short,38.625,39.494998931884766,39.0099983215332,4219333.0,0.99,47.290000915527344,2026-01-13,False,INTC,Stock
2025-12-15,10:00:00,short,37.395999908447266,38.47999954223633,38.02000045776367,3703555.0,0.9,48.720001220703125,2026-01-14,False,INTC,Stock
2025-12-16,13:00:00,short,37.224998474121094,37.80500030517578,37.41999816894531,1320585.0,0.61,48.31999969482422,2026-01-15,False,INTC,Stock
2025-12-17,10:30:00,short,36.435001373291016,37.84000015258789,37.49829864501953,3392969.0,1.52,46.959999084472656,2026-01-16,False,INTC,Stock
2025-12-18,10:00:00,short,36.21989822387695,37.48500061035156,37.08000183105469,4980237.0,1.86,48.560001373291016,2026-01-20,False,INTC,Stock
2025-12-19,11:00:00,long,37.464500427246094,37.08000183105469,36.470001220703125,2011120.0,0.62,54.25,2026-01-21,True,INTC,Stock
2025-12-22,10:00:00,short,36.859901428222656,37.831199645996094,37.41899871826172,3102002.0,1.01,54.31999969482422,2026-01-22,False,INTC,Stock
2025-12-23,10:00:00,short,36.22999954223633,36.61989974975586,36.34870147705078,2171360.0,0.85,45.06999969482422,2026-01-23,False,INTC,Stock
2025-12-24,12:30:00,long,36.150001525878906,35.849998474121094,34.95000076293945,3159784.0,1.16,42.4900016784668,2026-01-26,True,INTC,Stock
2025-12-26,11:00:00,long,36.375,36.17499923706055,35.97999954223633,1801802.0,0.68,43.93000030517578,2026-01-27,True,INTC,Stock
2025-12-29,10:30:00,long,36.3843994140625,36.25,35.849998474121094,2069313.0,1.11,48.779998779296875,2026-01-28,True,INTC,Stock
2025-12-30,11:00:00,long,38.125,37.349998474121094,36.970001220703125,6119496.0,2.45,48.65999984741211,2026-01-29,True,INTC,Stock
2025-12-31,14:30:00,short,37.03839874267578,37.525001525878906,37.150001525878906,2250760.0,1.12,46.470001220703125,2026-01-30,False,INTC,Stock
2026-01-02,10:00:00,long,39.084999084472656,38.58000183105469,38.03010177612305,8796841.0,2.8,48.810001373291016,2026-02-02,True,INTC,Stock
2026-01-05,10:00:00,short,40.05870056152344,42.09000015258789,40.970001220703125,6559688.0,1.16,49.25,2026-02-03,False,INTC,Stock
2026-01-06,15:00:00,long,40.099998474121094,39.845001220703125,39.119998931884766,2100137.0,0.63,48.599998474121094,2026-02-04,True,INTC,Stock
2026-01-07,10:00:00,long,44.474998474121094,41.375,40.119998931884766,21175991.0,4.19,48.2400016784668,2026-02-05,True,INTC,Stock
2026-01-08,10:00:00,short,41.60499954223633,43.34000015258789,42.36000061035156,6736637.0,0.91,50.59000015258789,2026-02-06,False,INTC,Stock
2026-01-09,10:00:00,long,44.755001068115234,42.79999923706055,41.56999969482422,14547220.0,2.38,50.2400016784668,2026-02-09,True,INTC,Stock
2026-01-13,12:00:00,long,47.43769836425781,46.625,45.369998931884766,8132883.0,0.89,48.290000915527344,2026-02-11,True,INTC,Stock
2026-01-15,10:00:00,short,48.060001373291016,50.130001068115234,49.36000061035156,11764799.0,1.45,46.790000915527344,2026-02-13,True,INTC,Stock
2026-01-16,10:00:00,short,47.87540054321289,50.209999084472656,48.939998626708984,7099519.0,1.04,46.18000030517578,2026-02-17,True,INTC,Stock
2026-01-20,10:00:00,long,49.439998626708984,48.28099822998047,47.0,10784980.0,1.43,45.459999084472656,2026-02-18,False,INTC,Stock
2026-01-21,10:00:00,long,53.67499923706055,52.130001068115234,50.150001525878906,39884626.0,3.63,44.619998931884766,2026-02-19,False,INTC,Stock
2026-01-23,11:30:00,short,45.375,47.265899658203125,46.130001068115234,10800329.0,0.95,43.630001068115234,2026-02-23,True,INTC,Stock
2026-01-26,10:00:00,short,42.4197998046875,44.459999084472656,43.6150016784668,14118642.0,1.11,46.119998931884766,2026-02-24,False,INTC,Stock
2026-01-28,11:30:00,long,49.029998779296875,48.07500076293945,46.31999969482422,11384908.0,1.42,45.459999084472656,2026-02-26,False,INTC,Stock
2026-01-30,13:00:00,short,47.255001068115234,49.03799819946289,47.75,3212093.0,0.4,45.5,2026-03-02,True,INTC,Stock
2026-02-02,10:00:00,long,48.30580139160156,47.06999969482422,45.5,6484251.0,0.71,43.099998474121094,2026-03-03,False,INTC,Stock
2025-12-04,11:30:00,short,102.33000183105469,103.58000183105469,102.5999984741211,2548068.0,0.7,91.45999908447266,2026-01-05,True,NFLX,Stock
2025-12-05,10:00:00,long,104.66500091552734,100.7300033569336,97.73999786376953,7939723.0,1.4,90.6500015258789,2026-01-06,False,NFLX,Stock
2025-12-08,10:00:00,short,95.82530212402344,99.81999969482422,97.58000183105469,7218950.0,0.77,90.7300033569336,2026-01-07,True,NFLX,Stock
2025-12-09,11:00:00,short,96.06500244140625,97.04000091552734,96.2300033569336,2127597.0,0.3,90.52999877929688,2026-01-08,True,NFLX,Stock
2025-12-10,10:00:00,short,95.5250015258789,96.95999908447266,96.04499816894531,3293986.0,0.52,89.45999908447266,2026-01-09,True,NFLX,Stock
2025-12-11,10:30:00,long,94.17500305175781,93.86000061035156,92.76000213623047,2115145.0,0.49,89.41000366210938,2026-01-12,False,NFLX,Stock
2025-12-15,10:30:00,short,94.20500183105469,96.06500244140625,94.61199951171875,1483231.0,0.52,88.55000305175781,2026-01-14,True,NFLX,Stock
2025-12-16,11:30:00,long,94.56999969482422,94.1698989868164,93.69999694824219,1032697.0,0.47,88.05000305175781,2026-01-15,False,NFLX,Stock
2025-12-17,14:00:00,short,95.23500061035156,97.27999877929688,95.61000061035156,1188057.0,0.48,88.0,2026-01-16,True,NFLX,Stock
2025-12-18,12:30:00,short,94.23500061035156,95.54000091552734,94.44999694824219,973388.0,0.34,87.26000213623047,2026-01-20,True,NFLX,Stock
2025-12-19,12:30:00,long,95.25499725341797,95.11000061035156,93.44999694824219,913685.0,0.39,85.36000061035156,2026-01-21,False,NFLX,Stock
2025-12-22,10:00:00,short,93.65499877929688,94.69999694824219,93.83930206298828,2602236.0,1.01,83.54000091552734,2026-01-22,True,NFLX,Stock
2025-12-24,11:00:00,long,93.48500061035156,93.30000305175781,92.93499755859375,2356807.0,1.56,85.69999694824219,2026-01-26,False,NFLX,Stock
2025-12-26,10:30:00,long,94.625,93.61119842529297,93.29199981689453,1447049.0,1.03,85.58000183105469,2026-01-27,False,NFLX,Stock
2025-12-29,11:00:00,short,93.84439849853516,94.63860321044922,94.0,4461797.0,3.17,84.63999938964844,2026-01-28,True,NFLX,Stock
2026-01-02,11:00:00,short,91.17009735107422,94.0542984008789,92.0199966430664,2192778.0,1.08,82.76000213623047,2026-02-02,True,NFLX,Stock
2026-01-05,11:30:00,long,92.24459838867188,91.61000061035156,90.87000274658203,2017467.0,0.78,79.94000244140625,2026-02-03,False,NFLX,Stock
2026-01-06,11:30:00,short,89.97000122070312,91.58000183105469,90.08000183105469,1736813.0,0.71,80.16000366210938,2026-02-04,True,NFLX,Stock
2026-01-07,10:00:00,short,90.29989624023438,92.41899871826172,91.4000015258789,4519607.0,1.93,80.87000274658203,2026-02-05,True,NFLX,Stock
2026-01-08,13:30:00,long,91.13009643554688,90.16999816894531,89.58000183105469,1640477.0,0.66,82.19999694824219,2026-02-06,False,NFLX,Stock
2026-01-09,13:00:00,short,88.75499725341797,90.04000091552734,88.94999694824219,1207392.0,0.48,81.47000122070312,2026-02-09,True,NFLX,Stock
2026-01-14,10:00:00,short,88.93000030517578,91.58000183105469,90.30000305175781,2987604.0,0.76,75.86000061035156,2026-02-12,True,NFLX,Stock
2026-01-15,14:30:00,short,88.38009643554688,89.6500015258789,88.93499755859375,1357075.0,0.6,76.87000274658203,2026-02-13,True,NFLX,Stock
2026-01-20,12:30:00,short,88.21499633789062,89.5199966430664,88.5999984741211,6256224.0,2.18,77.98999786376953,2026-02-18,True,NFLX,Stock
2026-01-21,10:00:00,long,84.33999633789062,83.69999694824219,81.94999694824219,9424870.0,1.32,77.0,2026-02-19,False,NFLX,Stock
2026-01-22,12:30:00,short,83.38500213623047,85.0999984741211,83.80000305175781,2784782.0,0.38,78.66999816894531,2026-02-20,True,NFLX,Stock
2026-01-23,10:00:00,long,85.30999755859375,84.75,83.87999725341797,4191905.0,0.76,76.0199966430664,2026-02-23,False,NFLX,Stock
2026-01-28,12:00:00,short,84.41000366210938,85.70999908447266,84.8499984741211,1571536.0,0.73,84.58999633789062,2026-02-26,True,NFLX,Stock
2026-01-29,10:30:00,short,82.69989776611328,84.36000061035156,83.11000061035156,3319902.0,1.19,96.23999786376953,2026-02-27,False,NFLX,Stock
2026-02-02,13:30:00,short,83.18499755859375,83.98999786376953,83.41000366210938,8407906.0,2.57,97.69999694824219,2026-03-03,False,NFLX,Stock
2025-12-05,10:30:00,long,668.8200073242188,667.8599853515625,662.469970703125,767892.0,0.38,660.6199951171875,2026-01-06,False,META,Stock
2025-12-08,13:30:00,short,667.0499877929688,673.3099975585938,668.6699829101562,253756.0,0.4,648.6900024414062,2026-01-07,True,META,Stock
2025-12-10,13:00:00,short,644.8438110351562,654.510009765625,649.1199951171875,803541.0,1.22,653.0599975585938,2026-01-09,False,META,Stock
2025-12-11,10:00:00,long,652.6099853515625,645.2000122070312,640.7949829101562,987386.0,1.23,641.969970703125,2026-01-12,False,META,Stock
2025-12-12,11:00:00,short,641.469970703125,651.2999877929688,646.77001953125,869664.0,1.41,631.0900268554688,2026-01-13,True,META,Stock
2025-12-15,11:00:00,long,650.5451049804688,644.5,641.4000244140625,620325.0,1.0,615.52001953125,2026-01-14,False,META,Stock
2025-12-16,11:00:00,long,650.3599853515625,648.7150268554688,643.2000122070312,366701.0,0.63,620.7999877929688,2026-01-15,False,META,Stock
2025-12-17,14:00:00,short,653.0349731445312,659.47998046875,654.2000122070312,375716.0,0.65,620.25,2026-01-16,True,META,Stock
2025-12-18,10:30:00,long,667.219970703125,663.0,656.4600219726562,901019.0,1.21,604.1199951171875,2026-01-20,False,META,Stock
2025-12-23,10:30:00,long,663.1400146484375,662.25,660.8099975585938,284450.0,0.4,658.760009765625,2026-01-23,False,META,Stock
2025-12-24,12:00:00,long,667.239990234375,666.1099853515625,662.5750122070312,257795.0,0.7,672.3599853515625,2026-01-26,True,META,Stock
2025-12-26,10:30:00,short,665.3967895507812,668.9498901367188,665.72998046875,375755.0,1.12,672.969970703125,2026-01-27,False,META,Stock
2025-12-31,15:00:00,short,660.1199951171875,665.0,662.1400146484375,312164.0,0.76,716.5,2026-01-30,False,META,Stock
2026-01-02,10:30:00,short,648.6699829101562,664.2000122070312,657.5499877929688,724294.0,1.36,706.4099731445312,2026-02-02,False,META,Stock
2026-01-05,10:00:00,long,662.4749755859375,653.6824951171875,647.751220703125,967759.0,1.62,691.7000122070312,2026-02-03,True,META,Stock
2026-01-06,10:00:00,short,658.0,661.6699829101562,658.760009765625,489137.0,0.9,668.989990234375,2026-02-04,False,META,Stock
2026-01-07,10:00:00,short,645.2000122070312,659.1500244140625,655.52001953125,1293131.0,2.45,670.2100219726562,2026-02-05,False,META,Stock
2026-01-08,15:30:00,long,645.9099731445312,644.440185546875,636.6199951171875,682161.0,1.42,661.4600219726562,2026-02-06,True,META,Stock
2026-01-09,10:30:00,long,650.3800048828125,647.0302734375,643.6400146484375,783329.0,1.41,677.219970703125,2026-02-09,True,META,Stock
2026-01-12,10:00:00,short,647.6749877929688,653.3900146484375,650.9531860351562,583003.0,1.06,670.719970703125,2026-02-10,False,META,Stock
2026-01-13,10:00:00,short,625.9301147460938,640.3499755859375,637.0999755859375,2038018.0,2.76,668.6900024414062,2026-02-11,False,META,Stock
2026-01-14,10:00:00,short,620.2849731445312,628.3599853515625,623.7999877929688,932710.0,1.05,649.8099975585938,2026-02-12,False,META,Stock
2026-01-15,11:00:00,long,621.5900268554688,618.9500122070312,616.0,481573.0,0.53,639.77001953125,2026-02-13,True,META,Stock
2026-01-16,13:30:00,long,627.0900268554688,625.239990234375,621.25,293615.0,0.48,639.2899780273438,2026-02-17,True,META,Stock
2026-01-20,11:00:00,long,610.3200073242188,608.3499755859375,600.010009765625,442626.0,0.58,643.219970703125,2026-02-18,True,META,Stock
2026-01-21,10:30:00,long,613.0700073242188,606.8300170898438,601.469970703125,639495.0,0.9,644.780029296875,2026-02-19,True,META,Stock
2026-01-22,10:30:00,long,635.530029296875,634.280029296875,626.5499877929688,1030406.0,1.27,655.6599731445312,2026-02-20,True,META,Stock
2026-01-23,10:00:00,long,658.3007202148438,653.7999877929688,644.4450073242188,1851306.0,1.88,637.25,2026-02-23,False,META,Stock
2026-01-26,11:00:00,long,672.1699829101562,669.8300170898438,661.2855224609375,935452.0,0.93,639.2999877929688,2026-02-24,False,META,Stock
2026-01-27,11:30:00,short,669.1400146484375,676.8150024414062,671.3099975585938,326617.0,0.41,653.6900024414062,2026-02-25,True,META,Stock
2026-01-28,11:30:00,short,668.9550170898438,675.5,672.5999755859375,410106.0,0.6,657.010009765625,2026-02-26,True,META,Stock
2026-01-29,10:00:00,short,720.52001953125,744.0,728.2999877929688,3868966.0,2.78,648.1799926757812,2026-02-27,True,META,Stock
2026-01-30,11:00:00,short,718.9500122070312,732.1699829101562,722.7100219726562,1083342.0,0.47,653.5599975585938,2026-03-02,True,META,Stock
2026-02-02,11:30:00,short,706.6287841796875,721.2999877929688,710.3400268554688,385389.0,0.3,655.0800170898438,2026-03-03,True,META,Stock
2025-12-04,10:00:00,short,228.77499389648438,232.69000244140625,229.91000366210938,2843225.0,0.72,233.05999755859375,2026-01-05,False,AMZN,Stock
2025-12-05,11:30:00,short,229.39999389648438,230.8699951171875,230.1999969482422,1003399.0,0.48,240.92999267578125,2026-01-06,False,AMZN,Stock
2025-12-08,11:00:00,short,228.07000732421875,229.82000732421875,228.97999572753906,1261999.0,0.84,241.55999755859375,2026-01-07,False,AMZN,Stock
2025-12-09,10:30:00,long,228.2469940185547,226.88999938964844,225.11000061035156,1284416.0,0.88,246.2899932861328,2026-01-08,True,AMZN,Stock
2025-12-10,10:00:00,long,231.73500061035156,230.02999877929688,228.47000122070312,1120173.0,0.79,247.3800048828125,2026-01-09,True,AMZN,Stock
2025-12-12,10:00:00,short,226.3800048828125,230.0449981689453,228.94000244140625,2296035.0,1.11,242.60000610351562,2026-01-13,False,AMZN,Stock
2025-12-15,10:00:00,short,223.02999877929688,227.5,224.74000549316406,2173414.0,1.35,236.64999389648438,2026-01-14,False,AMZN,Stock
2025-12-17,12:30:00,short,223.67999267578125,225.11500549316406,224.0500030517578,747414.0,0.5,239.1199951171875,2026-01-16,False,AMZN,Stock
2025-12-18,10:30:00,long,228.02999877929688,226.5,225.18690490722656,2172122.0,1.28,231.0,2026-01-20,True,AMZN,Stock
2025-12-19,11:30:00,long,227.82000732421875,227.4488067626953,225.85000610351562,1132340.0,0.5,231.30999755859375,2026-01-21,True,AMZN,Stock
2025-12-23,12:00:00,long,231.38999938964844,230.8300018310547,228.72999572753906,839930.0,0.5,239.16000366210938,2026-01-23,True,AMZN,Stock
2025-12-24,11:30:00,long,232.72000122070312,232.4199981689453,231.9499969482422,719423.0,0.44,238.4199981689453,2026-01-26,True,AMZN,Stock
2025-12-26,10:30:00,long,232.47999572753906,231.92999267578125,231.17999267578125,561100.0,0.43,244.67999267578125,2026-01-27,True,AMZN,Stock
2025-12-29,10:00:00,long,232.25,231.36900329589844,230.77000427246094,959529.0,1.04,243.00999450683594,2026-01-28,True,AMZN,Stock
2025-12-30,15:30:00,long,232.48989868164062,231.47999572753906,230.4199981689453,2410712.0,2.65,241.72999572753906,2026-01-29,True,AMZN,Stock
2025-12-31,11:00:00,short,231.2100067138672,232.50999450683594,231.75,891469.0,0.86,239.3000030517578,2026-01-30,False,AMZN,Stock
2026-01-02,10:30:00,short,225.75990295410156,233.35000610351562,231.0,3386843.0,2.15,242.9600067138672,2026-02-02,False,AMZN,Stock
2026-01-05,10:00:00,long,233.22000122070312,228.92999267578125,227.17999267578125,6971526.0,2.8,238.6199951171875,2026-02-03,True,AMZN,Stock
2026-01-06,10:00:00,long,237.3300018310547,234.41000366210938,232.1999969482422,2327992.0,1.02,232.99000549316406,2026-02-04,False,AMZN,Stock
2026-01-07,10:00:00,long,242.42999267578125,241.91000366210938,239.52000427246094,2563761.0,1.1,222.69000244140625,2026-02-05,False,AMZN,Stock
2026-01-08,11:00:00,long,244.47999572753906,244.16000366210938,242.1999969482422,1277865.0,0.58,210.32000732421875,2026-02-06,False,AMZN,Stock
2026-01-09,11:00:00,long,246.33250427246094,245.10499572753906,243.0800018310547,1350764.0,0.71,208.72000122070312,2026-02-09,False,AMZN,Stock
2026-01-12,13:00:00,long,248.08999633789062,247.7899932861328,246.60000610351562,786156.0,0.58,206.9600067138672,2026-02-10,False,AMZN,Stock
2026-01-13,12:30:00,short,243.1199951171875,245.97500610351562,244.52999877929688,1079719.0,0.66,204.0800018310547,2026-02-11,True,AMZN,Stock
2026-01-14,11:00:00,short,238.5800018310547,241.1999969482422,239.16029357910156,1499049.0,0.76,199.60000610351562,2026-02-12,True,AMZN,Stock
2026-01-15,15:00:00,short,237.48269653320312,239.3800048828125,237.6649932861328,1552981.0,0.93,198.7899932861328,2026-02-13,True,AMZN,Stock
2026-01-16,10:00:00,short,237.9199981689453,239.57000732421875,238.5800018310547,1677119.0,0.81,201.14999389648438,2026-02-17,True,AMZN,Stock
2026-01-20,14:00:00,short,229.97999572753906,234.4499969482422,231.55999755859375,1688700.0,1.11,204.7899932861328,2026-02-18,True,AMZN,Stock
2026-01-21,12:00:00,short,228.44000244140625,231.3699951171875,229.5749969482422,1456876.0,0.7,204.86000061035156,2026-02-19,True,AMZN,Stock
2026-01-22,11:30:00,long,234.96499633789062,234.27000427246094,232.77999877929688,996982.0,0.47,210.11000061035156,2026-02-20,False,AMZN,Stock
2026-01-23,10:30:00,long,239.89999389648438,236.6300048828125,235.94000244140625,2082886.0,1.18,205.27000427246094,2026-02-23,False,AMZN,Stock
2026-01-27,10:30:00,long,241.0399932861328,240.27000427246094,238.80999755859375,1945853.0,1.26,210.63999938964844,2026-02-25,False,AMZN,Stock
2026-01-28,10:30:00,short,243.10000610351562,247.1199951171875,245.80999755859375,2200440.0,1.17,207.9199981689453,2026-02-26,True,AMZN,Stock
2026-01-29,10:00:00,short,238.78500366210938,243.0,242.0,3801323.0,1.48,210.0,2026-02-27,True,AMZN,Stock
2026-01-30,10:00:00,long,242.30999755859375,240.4199981689453,238.57000732421875,2058273.0,0.81,208.38999938964844,2026-03-02,False,AMZN,Stock
2026-02-02,10:00:00,long,244.7550048828125,241.02000427246094,238.1699981689453,3040181.0,1.18,208.72999572753906,2026-03-03,False,AMZN,Stock
2025-12-05,10:00:00,long,390.79998779296875,389.260009765625,388.9200134277344,933358.0,1.58,413.17999267578125,2026-01-06,True,GLD,Commodity
2025-12-08,10:00:00,short,385.4750061035156,387.2300109863281,386.6099853515625,1170176.0,1.76,409.2300109863281,2026-01-07,False,GLD,Commodity
2025-12-09,11:00:00,long,387.48291015625,386.69000244140625,385.5400085449219,541176.0,0.96,411.489990234375,2026-01-08,True,GLD,Commodity
2025-12-10,15:00:00,long,389.25250244140625,386.239990234375,385.5299987792969,1068506.0,2.25,414.4700012207031,2026-01-09,True,GLD,Commodity
2025-12-11,10:30:00,long,391.3399963378906,389.510009765625,388.9200134277344,1210956.0,1.8,422.2300109863281,2026-01-12,True,GLD,Commodity
2025-12-12,10:30:00,short,394.5299987792969,399.25,398.5299987792969,2141436.0,1.78,421.6300048828125,2026-01-13,False,GLD,Commodity
2025-12-15,11:00:00,short,395.0199890136719,398.010009765625,397.2601013183594,1291366.0,1.1,425.94000244140625,2026-01-14,False,GLD,Commodity
2025-12-16,11:00:00,short,396.1000061035156,398.375,397.60009765625,698585.0,0.83,423.3299865722656,2026-01-15,False,GLD,Commodity
2025-12-17,13:00:00,long,399.2898864746094,398.8900146484375,397.79998779296875,558207.0,0.77,421.2900085449219,2026-01-16,True,GLD,Commodity
2025-12-18,11:30:00,long,400.8500061035156,399.1000061035156,398.1400146484375,1097091.0,1.23,437.2300109863281,2026-01-20,True,GLD,Commodity
2025-12-19,10:30:00,long,399.8399963378906,398.5299987792969,397.8699951171875,1055764.0,1.27,443.6000061035156,2026-01-21,True,GLD,Commodity
2025-12-22,11:00:00,long,408.1199951171875,407.0299987792969,405.95098876953125,1090049.0,1.21,451.7900085449219,2026-01-22,True,GLD,Commodity
2025-12-23,12:00:00,long,411.625,410.4200134277344,408.8800048828125,866193.0,0.79,458.0,2026-01-23,True,GLD,Commodity
2025-12-24,10:00:00,short,410.8399963378906,412.5799865722656,411.6300048828125,907148.0,0.95,464.70001220703125,2026-01-26,False,GLD,Commodity
2025-12-26,11:00:00,long,417.989990234375,416.7900085449219,415.9200134277344,826919.0,0.93,476.1000061035156,2026-01-27,True,GLD,Commodity
2025-12-29,10:00:00,short,397.1401062011719,403.760009765625,401.3699951171875,3449891.0,3.27,494.55999755859375,2026-01-28,False,GLD,Commodity
2025-12-30,10:00:00,short,401.3500061035156,403.79998779296875,402.4599914550781,757991.0,0.6,495.8999938964844,2026-01-29,False,GLD,Commodity
2025-12-31,11:30:00,short,397.20001220703125,399.6199951171875,398.2699890136719,582887.0,0.7,444.95001220703125,2026-01-30,False,GLD,Commodity
2026-01-02,10:30:00,short,398.6199951171875,401.80999755859375,400.3800048828125,639223.0,0.74,427.1300048828125,2026-02-02,False,GLD,Commodity
2026-01-05,10:00:00,long,408.70001220703125,407.1099853515625,406.1499938964844,1894841.0,2.01,454.2900085449219,2026-02-03,True,GLD,Commodity
2026-01-06,11:30:00,long,412.67999267578125,411.67999267578125,411.0299987792969,981990.0,1.0,453.9700012207031,2026-02-04,True,GLD,Commodity
2026-01-07,11:30:00,long,410.430908203125,409.1700134277344,408.260009765625,709829.0,0.79,441.8800048828125,2026-02-05,True,GLD,Commodity
2026-01-08,10:30:00,long,409.3900146484375,407.4700012207031,406.3999938964844,491781.0,0.66,455.4599914550781,2026-02-06,True,GLD,Commodity
2026-01-09,10:30:00,long,414.8351135253906,412.79998779296875,412.0899963378906,1428525.0,1.88,467.0299987792969,2026-02-09,True,GLD,Commodity
2026-01-12,10:30:00,long,424.8949890136719,423.05999755859375,421.5199890136719,1988590.0,1.55,462.3999938964844,2026-02-10,True,GLD,Commodity
2026-01-13,13:00:00,short,422.1600036621094,424.8599853515625,423.92999267578125,1936652.0,1.51,467.6300048828125,2026-02-11,False,GLD,Commodity
2026-01-14,10:30:00,short,424.55999755859375,426.1199951171875,425.29998779296875,1201047.0,0.85,451.3900146484375,2026-02-12,False,GLD,Commodity
2026-01-15,13:00:00,long,424.5299987792969,423.9200134277344,422.9100036621094,503827.0,0.42,462.6199951171875,2026-02-13,True,GLD,Commodity
2026-01-16,10:30:00,short,420.2550048828125,423.52349853515625,422.5299987792969,4980045.0,3.43,448.20001220703125,2026-02-17,False,GLD,Commodity
2026-01-20,12:30:00,long,437.5150146484375,436.760009765625,434.8399963378906,1233049.0,0.69,458.2799987792969,2026-02-18,True,GLD,Commodity
2026-01-21,12:00:00,short,443.1600036621094,447.5899963378906,445.80999755859375,1698788.0,0.82,459.55999755859375,2026-02-19,False,GLD,Commodity
2026-01-22,10:30:00,long,447.75,445.5498962402344,443.7200012207031,1533089.0,0.63,468.6199951171875,2026-02-20,True,GLD,Commodity
2026-01-23,11:00:00,long,458.31500244140625,454.6499938964844,453.45440673828125,1787561.0,0.93,481.2799987792969,2026-02-23,True,GLD,Commodity
2026-01-26,14:00:00,short,462.1199951171875,467.5,466.42999267578125,3946129.0,1.97,474.6099853515625,2026-02-24,False,GLD,Commodity
2026-01-27,11:00:00,long,468.67498779296875,466.3299865722656,465.010009765625,1178545.0,0.5,473.4200134277344,2026-02-25,True,GLD,Commodity
2026-01-28,10:30:00,long,485.1700134277344,483.989990234375,482.5408020019531,2000274.0,0.83,477.4800109863281,2026-02-26,False,GLD,Commodity
2026-01-29,10:00:00,short,476.9200134277344,509.70001220703125,507.25,16655469.0,4.15,483.75,2026-02-27,True,GLD,Commodity
2026-01-30,11:00:00,short,459.1700134277344,470.04998779296875,464.6600036621094,3921714.0,0.73,490.0,2026-03-02,False,GLD,Commodity
2026-02-02,10:30:00,short,424.6000061035156,437.83990478515625,432.95001220703125,4333718.0,0.78,468.1400146484375,2026-03-03,False,GLD,Commodity
2025-12-04,10:00:00,short,51.630001068115234,52.36000061035156,52.13999938964844,8020783.0,0.75,69.08000183105469,2026-01-05,False,SLV,Commodity
2025-12-05,10:00:00,long,53.42660140991211,52.790000915527344,52.65999984741211,3585002.0,0.92,73.70999908447266,2026-01-06,True,SLV,Commodity
2025-12-08,11:00:00,short,52.60689926147461,52.959999084472656,52.7599983215332,1709512.0,0.55,70.95999908447266,2026-01-07,False,SLV,Commodity
2025-12-09,10:30:00,long,54.654998779296875,53.650001525878906,53.36000061035156,10030798.0,3.82,69.70999908447266,2026-01-08,True,SLV,Commodity
2025-12-10,15:00:00,long,55.93000030517578,55.13999938964844,54.779998779296875,7620075.0,2.23,72.37999725341797,2026-01-09,True,SLV,Commodity
2025-12-11,11:00:00,long,57.5099983215332,56.95000076293945,56.77000045776367,3243892.0,0.71,77.2300033569336,2026-01-12,True,SLV,Commodity
2025-12-12,10:30:00,short,56.310001373291016,58.560001373291016,58.06999969482422,11040614.0,1.77,78.5999984741211,2026-01-13,False,SLV,Commodity
2025-12-17,11:30:00,long,60.2599983215332,59.46500015258789,59.04499816894531,5414814.0,1.57,81.0199966430664,2026-01-16,True,SLV,Commodity
2025-12-18,10:00:00,short,59.38999938964844,59.994998931884766,59.71500015258789,4096123.0,0.89,85.38999938964844,2026-01-20,False,SLV,Commodity
2025-12-19,10:00:00,long,60.22999954223633,60.04119873046875,59.775001525878906,2723801.0,0.72,83.95999908447266,2026-01-21,True,SLV,Commodity
2025-12-22,12:30:00,short,62.17499923706055,62.630001068115234,62.22999954223633,1645491.0,0.43,87.12999725341797,2026-01-22,False,SLV,Commodity
2025-12-23,10:00:00,short,62.7244987487793,63.70000076293945,63.08000183105469,8799342.0,1.93,92.91000366210938,2026-01-23,False,SLV,Commodity
2025-12-24,10:00:00,short,64.2699966430664,65.44000244140625,64.94000244140625,7134342.0,1.26,98.33999633789062,2026-01-26,False,SLV,Commodity
2025-12-26,10:30:00,long,68.94499969482422,68.1500015258789,67.52999877929688,8775129.0,1.2,101.58999633789062,2026-01-27,True,SLV,Commodity
2025-12-29,10:30:00,short,64.73470306396484,66.06999969482422,65.1500015258789,12573706.0,1.05,105.5999984741211,2026-01-28,False,SLV,Commodity
2025-12-30,12:00:00,long,70.3949966430664,69.11000061035156,68.44000244140625,11930157.0,1.04,105.56999969482422,2026-01-29,True,SLV,Commodity
2025-12-31,11:30:00,short,65.00499725341797,66.2300033569336,65.33999633789062,5809096.0,0.62,75.44000244140625,2026-01-30,False,SLV,Commodity
