date,time,direction,entry_price,orb_high,orb_low,signal_volume,vol_ratio,daily_close,win,ticker,orb_window,category
2025-12-10,10:55:00,long,988.405029296875,987.25,977.1199951171875,52926.0,0.96,993.3499755859375,True,LLY,15,XLV holding
2025-12-11,10:20:00,long,1024.24072265625,1014.0,990.0977783203125,144432.0,1.7,1009.1400146484375,False,LLY,15,XLV holding
2025-12-12,10:10:00,long,1023.0,1018.869873046875,1003.5,47602.0,0.82,1027.760009765625,True,LLY,15,XLV holding
2025-12-15,13:15:00,long,1061.760009765625,1058.72998046875,1032.550048828125,38935.0,1.35,1062.0899658203125,True,LLY,15,XLV holding
2025-12-16,11:45:00,short,1041.3399658203125,1068.25,1043.280029296875,27119.0,0.61,1054.0999755859375,False,LLY,15,XLV holding
2025-12-17,12:55:00,short,1049.4000244140625,1064.300048828125,1051.219970703125,15058.0,0.46,1041.6099853515625,True,LLY,15,XLV holding
2025-12-19,12:45:00,long,1072.25,1070.8699951171875,1059.010009765625,18902.0,0.62,1070.550048828125,False,LLY,15,XLV holding
2025-12-22,10:45:00,short,1067.0799560546875,1083.47998046875,1067.43994140625,29681.0,0.57,1076.1099853515625,False,LLY,15,XLV holding
2025-12-26,10:00:00,short,1073.550048828125,1081.3900146484375,1075.47998046875,22277.0,1.47,1077.52001953125,False,LLY,15,XLV holding
2025-12-29,14:35:00,long,1084.8699951171875,1084.5098876953125,1076.094970703125,9343.0,1.03,1079.47998046875,False,LLY,15,XLV holding
2025-12-30,14:45:00,long,1081.8599853515625,1081.052978515625,1072.0699462890625,19957.0,2.28,1080.050048828125,False,LLY,15,XLV holding
2025-12-31,15:40:00,short,1075.7249755859375,1083.5,1076.2801513671875,16678.0,1.54,1075.050048828125,True,LLY,15,XLV holding
2026-01-02,15:50:00,long,1079.010009765625,1076.7449951171875,1052.0799560546875,58773.0,2.96,1080.3499755859375,True,LLY,15,XLV holding
2026-01-05,09:50:00,short,1058.83251953125,1085.3800048828125,1069.22998046875,97891.0,2.3,1041.5,True,LLY,15,XLV holding
2026-01-06,09:50:00,long,1062.7950439453125,1054.3499755859375,1039.9300537109375,70578.0,1.13,1063.949951171875,True,LLY,15,XLV holding
2026-01-08,10:25:00,short,1106.7650146484375,1133.949951171875,1112.0,56082.0,0.83,1084.6600341796875,True,LLY,15,XLV holding
2026-01-09,10:15:00,long,1101.9000244140625,1101.0,1086.300048828125,37091.0,0.83,1063.5699462890625,False,LLY,15,XLV holding
2026-01-12,10:05:00,long,1074.4200439453125,1071.0,1058.0,47650.0,0.92,1080.75,True,LLY,15,XLV holding
2026-01-13,11:45:00,long,1088.7099609375,1084.8299560546875,1074.0,30545.0,1.22,1076.6500244140625,False,LLY,15,XLV holding
2026-01-14,13:45:00,short,1062.1104736328125,1083.9998779296875,1063.0,10752.0,0.98,1074.1500244140625,False,LLY,15,XLV holding
2026-01-15,10:05:00,short,1028.010009765625,1067.6500244140625,1038.18017578125,108839.0,1.89,1032.9300537109375,True,LLY,15,XLV holding
2026-01-16,10:55:00,long,1042.2850341796875,1038.0,1018.0,32237.0,0.48,1038.93994140625,True,LLY,15,XLV holding
2026-01-20,10:25:00,long,1042.68505859375,1037.9200439453125,1015.9600219726562,41354.0,0.84,1041.8699951171875,True,LLY,15,XLV holding
2026-01-21,09:55:00,long,1067.0899658203125,1062.0,1042.02001953125,53569.0,1.11,1079.3199462890625,True,LLY,15,XLV holding
2026-01-22,10:10:00,long,1091.9100341796875,1084.1400146484375,1071.739990234375,36302.0,0.58,1087.8499755859375,True,LLY,15,XLV holding
2026-01-26,09:50:00,long,1063.52001953125,1062.5,1043.3199462890625,31394.0,0.8,1063.0699462890625,True,LLY,15,XLV holding
2026-01-27,09:50:00,short,1056.989990234375,1073.3900146484375,1062.2850341796875,49090.0,1.75,1038.469970703125,True,LLY,15,XLV holding
2026-01-28,11:50:00,short,1013.4650268554688,1029.68994140625,1015.2100219726562,9692.0,0.29,1023.75,False,LLY,15,XLV holding
2026-01-30,09:50:00,short,1025.7362060546875,1039.22998046875,1027.030029296875,27651.0,0.83,1037.989990234375,False,LLY,15,XLV holding
2026-02-02,10:05:00,long,1054.27001953125,1052.18994140625,1037.5699462890625,39125.0,0.62,1043.5799560546875,False,LLY,15,XLV holding
2026-02-03,11:55:00,short,1015.875,1046.5631103515625,1029.1500244140625,140172.0,2.83,1002.8800048828125,True,LLY,15,XLV holding
2026-02-04,10:55:00,long,1107.300048828125,1103.8699951171875,1065.0,133472.0,0.71,1107.31005859375,True,LLY,15,XLV holding
2026-02-05,10:10:00,short,1034.4100341796875,1075.0,1037.0,115136.0,0.76,1019.97998046875,True,LLY,15,XLV holding
2026-02-06,10:10:00,short,1035.5999755859375,1058.75,1042.719970703125,51079.0,0.49,1057.8900146484375,False,LLY,15,XLV holding
2026-02-09,10:00:00,short,1066.3199462890625,1106.93994140625,1076.199951171875,58973.0,0.77,1044.3399658203125,True,LLY,15,XLV holding
2026-02-10,10:00:00,short,1037.3599853515625,1055.6500244140625,1041.8800048828125,42512.0,0.81,1024.800048828125,True,LLY,15,XLV holding
2026-02-11,12:55:00,short,1019.989990234375,1030.0999755859375,1020.6950073242188,14427.0,1.07,1014.6400146484375,True,LLY,15,XLV holding
2026-02-12,10:35:00,long,1037.93994140625,1034.5499267578125,1014.0,33221.0,0.58,1038.949951171875,True,LLY,15,XLV holding
2026-02-17,09:50:00,long,1064.22998046875,1061.4599609375,1042.0,63577.0,1.18,1036.43994140625,False,LLY,15,XLV holding
2026-02-18,13:55:00,short,1017.2949829101562,1037.5400390625,1017.719970703125,18495.0,1.05,1020.1599731445312,False,LLY,15,XLV holding
2026-02-19,13:40:00,long,1020.8599853515625,1018.989990234375,1007.0,33839.0,2.55,1023.260009765625,True,LLY,15,XLV holding
2026-02-20,09:55:00,short,1015.989990234375,1028.6500244140625,1018.7999877929688,23625.0,0.55,1010.1599731445312,True,LLY,15,XLV holding
2026-02-23,12:00:00,long,1063.300048828125,1055.469970703125,1034.0001220703125,76608.0,1.88,1058.510009765625,True,LLY,15,XLV holding
2026-02-24,11:20:00,long,1057.0,1055.0,1024.0799560546875,41565.0,1.35,1042.5999755859375,False,LLY,15,XLV holding
2026-02-25,12:00:00,short,1031.6600341796875,1049.72998046875,1033.52001953125,18626.0,1.0,1029.5400390625,True,LLY,15,XLV holding
2026-02-26,11:05:00,short,1010.0599975585938,1026.9150390625,1011.6599731445312,37175.0,0.99,1022.1099853515625,False,LLY,15,XLV holding
2026-02-27,10:00:00,long,1031.989990234375,1029.5799560546875,1017.3599853515625,31543.0,0.86,1051.7099609375,True,LLY,15,XLV holding
2026-03-02,10:20:00,short,1037.2950439453125,1053.22998046875,1043.1199951171875,48730.0,0.67,1017.6599731445312,True,LLY,15,XLV holding
2026-03-03,09:55:00,short,998.0,1019.510009765625,1005.3099975585938,38898.0,0.66,1005.2999877929688,True,LLY,15,XLV holding
2025-12-04,10:35:00,short,1013.9000244140625,1032.625,1018.4400024414062,78655.0,1.12,1014.27001953125,True,LLY,30,XLV holding
2025-12-05,10:10:00,short,1019.1900024414062,1027.389892578125,1020.0,24422.0,0.47,1009.77001953125,True,LLY,30,XLV holding
2025-12-08,10:20:00,short,990.1500244140625,1014.2000122070312,995.4000244140625,77866.0,1.2,997.75,False,LLY,30,XLV holding
2025-12-09,10:40:00,short,1000.0700073242188,1011.9998779296875,1001.4500122070312,21452.0,0.45,982.1500244140625,True,LLY,30,XLV holding
2025-12-10,12:55:00,long,993.2000122070312,992.0,977.1199951171875,10886.0,0.87,993.3499755859375,True,LLY,30,XLV holding
2025-12-11,10:20:00,long,1024.24072265625,1014.0,987.0,144432.0,1.7,1009.1400146484375,False,LLY,30,XLV holding
2025-12-12,10:10:00,long,1023.0,1018.869873046875,1003.5,47602.0,0.82,1027.760009765625,True,LLY,30,XLV holding
2025-12-15,13:15:00,long,1061.760009765625,1058.72998046875,1032.550048828125,38935.0,1.35,1062.0899658203125,True,LLY,30,XLV holding
2025-12-16,11:45:00,short,1041.3399658203125,1068.25,1043.280029296875,27119.0,0.61,1054.0999755859375,False,LLY,30,XLV holding
2025-12-17,12:55:00,short,1049.4000244140625,1064.300048828125,1051.219970703125,15058.0,0.46,1041.6099853515625,True,LLY,30,XLV holding
2025-12-19,12:45:00,long,1072.25,1070.8699951171875,1059.010009765625,18902.0,0.62,1070.550048828125,False,LLY,30,XLV holding
2025-12-22,10:45:00,short,1067.0799560546875,1083.47998046875,1067.43994140625,29681.0,0.57,1076.1099853515625,False,LLY,30,XLV holding
2025-12-26,10:10:00,short,1070.716064453125,1081.3900146484375,1073.5150146484375,27192.0,1.73,1077.52001953125,False,LLY,30,XLV holding
2025-12-29,14:35:00,long,1084.8699951171875,1084.5098876953125,1074.3800048828125,9343.0,1.03,1079.47998046875,False,LLY,30,XLV holding
2025-12-30,14:45:00,long,1081.8599853515625,1081.052978515625,1072.0699462890625,19957.0,2.28,1080.050048828125,False,LLY,30,XLV holding
2025-12-31,15:40:00,short,1075.7249755859375,1083.5,1076.2801513671875,16678.0,1.54,1075.050048828125,True,LLY,30,XLV holding
2026-01-02,15:50:00,long,1079.010009765625,1076.7449951171875,1052.0799560546875,58773.0,2.96,1080.3499755859375,True,LLY,30,XLV holding
2026-01-05,10:05:00,short,1047.719970703125,1085.3800048828125,1058.2099609375,82509.0,1.51,1041.5,True,LLY,30,XLV holding
2026-01-06,10:10:00,long,1070.4649658203125,1064.949951171875,1039.9300537109375,37484.0,0.56,1063.949951171875,False,LLY,30,XLV holding
2026-01-08,10:25:00,short,1106.7650146484375,1133.949951171875,1112.0,56082.0,0.83,1084.6600341796875,True,LLY,30,XLV holding
2026-01-09,10:15:00,long,1101.9000244140625,1101.0,1086.300048828125,37091.0,0.83,1063.5699462890625,False,LLY,30,XLV holding
2026-01-12,10:05:00,long,1074.4200439453125,1071.0,1058.0,47650.0,0.92,1080.75,True,LLY,30,XLV holding
2026-01-13,11:45:00,long,1088.7099609375,1084.8299560546875,1073.3349609375,30545.0,1.22,1076.6500244140625,False,LLY,30,XLV holding
2026-01-14,13:45:00,short,1062.1104736328125,1083.9998779296875,1063.0,10752.0,0.98,1074.1500244140625,False,LLY,30,XLV holding
2026-01-15,10:05:00,short,1028.010009765625,1067.6500244140625,1038.18017578125,108839.0,1.89,1032.9300537109375,True,LLY,30,XLV holding
2026-01-16,10:55:00,long,1042.2850341796875,1039.25,1018.0,32237.0,0.48,1038.93994140625,False,LLY,30,XLV holding
2026-01-20,10:25:00,long,1042.68505859375,1037.9200439453125,1015.9600219726562,41354.0,0.84,1041.8699951171875,True,LLY,30,XLV holding
2026-01-21,10:05:00,long,1071.489990234375,1068.2149658203125,1042.02001953125,68688.0,1.25,1079.3199462890625,True,LLY,30,XLV holding
2026-01-22,10:10:00,long,1091.9100341796875,1084.9090576171875,1071.739990234375,36302.0,0.58,1087.8499755859375,True,LLY,30,XLV holding
2026-01-27,12:45:00,short,1052.6600341796875,1073.3900146484375,1054.0,26016.0,1.84,1038.469970703125,True,LLY,30,XLV holding
2026-01-28,12:25:00,short,1009.7617797851562,1029.68994140625,1012.1099853515625,36112.0,1.31,1023.75,False,LLY,30,XLV holding
2026-01-30,12:30:00,long,1040.219970703125,1039.22998046875,1022.97998046875,25522.0,0.96,1037.989990234375,False,LLY,30,XLV holding
2026-02-03,11:55:00,short,1015.875,1048.699951171875,1029.1500244140625,140172.0,2.83,1002.8800048828125,True,LLY,30,XLV holding
2026-02-04,10:55:00,long,1107.300048828125,1103.8699951171875,1065.0,133472.0,0.71,1107.31005859375,True,LLY,30,XLV holding
2026-02-05,10:35:00,short,1028.030029296875,1075.0,1029.72998046875,77212.0,0.5,1019.97998046875,True,LLY,30,XLV holding
2026-02-06,10:10:00,short,1035.5999755859375,1058.75,1042.719970703125,51079.0,0.49,1057.8900146484375,False,LLY,30,XLV holding
2026-02-09,10:05:00,short,1068.3499755859375,1106.93994140625,1072.0,47250.0,0.61,1044.3399658203125,True,LLY,30,XLV holding
2026-02-10,10:20:00,short,1035.4200439453125,1055.6500244140625,1036.9100341796875,27342.0,0.49,1024.800048828125,True,LLY,30,XLV holding
2026-02-11,12:55:00,short,1019.989990234375,1030.0999755859375,1020.5900268554688,14427.0,1.07,1014.6400146484375,True,LLY,30,XLV holding
2026-02-12,10:35:00,long,1037.93994140625,1034.5499267578125,1012.0,33221.0,0.58,1038.949951171875,True,LLY,30,XLV holding
2026-02-17,11:50:00,short,1040.7950439453125,1067.0,1042.0,21103.0,0.96,1036.43994140625,True,LLY,30,XLV holding
2026-02-18,15:10:00,short,1013.0700073242188,1037.5400390625,1014.0,18312.0,0.92,1020.1599731445312,False,LLY,30,XLV holding
2026-02-19,13:40:00,long,1020.8599853515625,1018.989990234375,1007.0,33839.0,2.55,1023.260009765625,True,LLY,30,XLV holding
2026-02-20,10:10:00,short,1007.5399780273438,1028.6500244140625,1014.75,76825.0,1.55,1010.1599731445312,True,LLY,30,XLV holding
2026-02-23,12:00:00,long,1063.300048828125,1055.469970703125,1034.0001220703125,76608.0,1.88,1058.510009765625,True,LLY,30,XLV holding
2026-02-24,11:20:00,long,1057.0,1055.0,1024.0799560546875,41565.0,1.35,1042.5999755859375,False,LLY,30,XLV holding
2026-02-25,12:00:00,short,1031.6600341796875,1053.625,1033.52001953125,18626.0,1.0,1029.5400390625,True,LLY,30,XLV holding
2026-02-26,11:05:00,short,1010.0599975585938,1026.9150390625,1011.6599731445312,37175.0,0.99,1022.1099853515625,False,LLY,30,XLV holding
2026-02-27,11:35:00,long,1034.0400390625,1031.5400390625,1017.3599853515625,17100.0,0.84,1051.7099609375,True,LLY,30,XLV holding
2026-03-02,10:20:00,short,1037.2950439453125,1056.199951171875,1043.1199951171875,48730.0,0.67,1017.6599731445312,True,LLY,30,XLV holding
2025-12-04,09:40:00,short,551.3624877929688,559.0,556.0,48167.0,0.7,542.280029296875,True,MA,5,XLF holding
2025-12-05,09:40:00,long,546.5599975585938,542.8800048828125,541.25,38379.0,0.94,545.4450073242188,True,MA,5,XLF holding
2025-12-08,10:45:00,short,541.9000244140625,547.3250122070312,542.6900024414062,23306.0,0.65,540.47998046875,True,MA,5,XLF holding
2025-12-09,09:40:00,short,536.9199829101562,541.5,538.0999755859375,40198.0,1.13,537.489990234375,True,MA,5,XLF holding
2025-12-10,09:50:00,long,543.27001953125,541.2000122070312,537.5,62849.0,1.81,538.9099731445312,False,MA,5,XLF holding
2025-12-11,09:40:00,long,554.1300048828125,548.3150024414062,542.6500244140625,43541.0,0.93,563.72998046875,True,MA,5,XLF holding
2025-12-12,09:45:00,long,571.5900268554688,568.707275390625,565.8900146484375,77816.0,1.15,571.9199829101562,True,MA,5,XLF holding
2025-12-15,12:00:00,short,569.489990234375,573.2999877929688,570.1799926757812,16263.0,0.94,569.1300048828125,True,MA,5,XLF holding
2025-12-16,10:05:00,short,563.6300048828125,571.0,566.9000244140625,36838.0,0.76,565.780029296875,True,MA,5,XLF holding
2025-12-17,09:45:00,long,570.375,567.0822143554688,563.5549926757812,21257.0,0.63,565.260009765625,False,MA,5,XLF holding
2025-12-18,12:15:00,short,564.1099853515625,567.9224853515625,564.8599853515625,12873.0,0.88,566.0999755859375,False,MA,5,XLF holding
2025-12-19,11:45:00,long,570.0449829101562,568.780029296875,566.219970703125,17033.0,0.86,571.8800048828125,True,MA,5,XLF holding
2025-12-22,10:15:00,long,578.1900024414062,577.989990234375,571.0,45580.0,0.83,575.5800170898438,False,MA,5,XLF holding
2025-12-23,09:55:00,long,579.010009765625,578.3499755859375,575.75,19132.0,0.61,576.3599853515625,False,MA,5,XLF holding
2025-12-24,10:55:00,long,580.0750122070312,579.5,577.0,10495.0,0.48,580.3599853515625,True,MA,5,XLF holding
2025-12-26,11:45:00,short,579.1400146484375,581.010009765625,579.4600219726562,6415.0,0.59,579.739990234375,False,MA,5,XLF holding
2025-12-29,09:40:00,short,578.8599853515625,581.989990234375,579.5999755859375,7471.0,0.53,577.8900146484375,True,MA,5,XLF holding
2025-12-30,15:20:00,long,577.280029296875,577.0,574.25,12609.0,0.97,577.510009765625,True,MA,5,XLF holding
2025-12-31,10:00:00,short,576.0050048828125,577.97998046875,576.4600219726562,16530.0,0.71,570.8900146484375,True,MA,5,XLF holding
2026-01-02,09:45:00,short,561.364990234375,570.8800048828125,567.0,71108.0,1.38,563.0999755859375,True,MA,5,XLF holding
2026-01-05,09:40:00,long,567.5850219726562,565.969970703125,558.4500122070312,24598.0,0.65,568.8200073242188,True,MA,5,XLF holding
2026-01-06,09:40:00,long,574.2899780273438,571.8200073242188,567.9400024414062,22424.0,0.64,580.3300170898438,True,MA,5,XLF holding
2026-01-07,10:05:00,short,578.60498046875,582.6099853515625,579.0449829101562,17510.0,0.28,580.0800170898438,False,MA,5,XLF holding
2026-01-08,09:40:00,long,582.969970703125,578.2899780273438,574.364990234375,36366.0,0.52,579.989990234375,True,MA,5,XLF holding
2026-01-09,09:40:00,short,576.7550048828125,581.3109741210938,579.2849731445312,23038.0,0.61,575.5499877929688,True,MA,5,XLF holding
2026-01-12,10:45:00,long,565.2949829101562,564.1199951171875,555.9299926757812,63004.0,0.97,566.469970703125,True,MA,5,XLF holding
2026-01-13,09:55:00,short,544.8599853515625,558.9500122070312,548.0449829101562,88037.0,1.09,544.969970703125,True,MA,5,XLF holding
2026-01-14,09:55:00,short,541.0850219726562,545.9500122070312,543.1799926757812,49577.0,0.52,547.0399780273438,False,MA,5,XLF holding
2026-01-15,09:45:00,short,546.9249877929688,549.8800048828125,546.931396484375,65108.0,1.15,542.72998046875,True,MA,5,XLF holding
2026-01-20,10:55:00,long,534.14501953125,533.8699951171875,529.4111938476562,21744.0,0.3,531.8099975585938,False,MA,5,XLF holding
2026-01-21,11:05:00,short,530.85498046875,536.989990234375,532.02001953125,51377.0,1.29,527.6099853515625,True,MA,5,XLF holding
2026-01-22,09:45:00,short,526.7224731445312,530.6400146484375,527.125,75546.0,0.8,532.8300170898438,False,MA,5,XLF holding
2026-01-23,09:40:00,short,528.9299926757812,532.1400146484375,530.6900024414062,29358.0,0.42,524.3900146484375,True,MA,5,XLF holding
2026-01-26,09:50:00,short,524.989990234375,530.0,526.0,43581.0,0.52,527.52001953125,False,MA,5,XLF holding
2026-01-27,10:25:00,short,522.8049926757812,529.1104736328125,523.6077270507812,43943.0,0.45,520.3800048828125,True,MA,5,XLF holding
2026-01-29,09:45:00,short,522.657470703125,538.6900024414062,528.2000122070312,128218.0,0.92,543.4600219726562,False,MA,5,XLF holding
2026-01-30,11:05:00,short,536.4400024414062,543.7575073242188,538.6300048828125,41674.0,0.89,538.72998046875,False,MA,5,XLF holding
2026-02-02,10:00:00,long,550.5050048828125,548.969970703125,540.9450073242188,58351.0,0.71,555.5750122070312,True,MA,5,XLF holding
2026-02-03,11:05:00,long,558.10498046875,556.2899780273438,549.030029296875,36066.0,0.46,550.7100219726562,False,MA,5,XLF holding
2026-02-04,10:25:00,long,550.760009765625,549.72998046875,541.3200073242188,31498.0,0.38,553.510009765625,True,MA,5,XLF holding
2026-02-05,11:30:00,short,552.6599731445312,561.919921875,554.010009765625,40788.0,1.06,551.719970703125,True,MA,5,XLF holding
2026-02-06,09:50:00,short,548.5,556.7899780273438,550.02001953125,45117.0,0.79,548.7000122070312,True,MA,5,XLF holding
2026-02-09,09:50:00,short,539.9149780273438,546.442626953125,542.1104736328125,56806.0,0.95,535.2100219726562,True,MA,5,XLF holding
2026-02-10,09:55:00,long,544.864990234375,542.7999877929688,535.0,27135.0,0.51,540.3699951171875,False,MA,5,XLF holding
2026-02-11,09:40:00,short,535.0850219726562,540.7000122070312,537.3734741210938,39690.0,1.16,537.4299926757812,False,MA,5,XLF holding
2026-02-12,11:00:00,short,535.5800170898438,543.0,537.260009765625,34601.0,0.67,527.3900146484375,True,MA,5,XLF holding
2026-02-13,10:00:00,short,524.0900268554688,533.989990234375,527.75,39315.0,0.83,518.3900146484375,True,MA,5,XLF holding
2026-02-17,11:20:00,long,525.4000244140625,523.9299926757812,515.0,27807.0,0.92,521.719970703125,False,MA,5,XLF holding
2026-02-18,09:40:00,long,525.7100219726562,524.8099975585938,519.39501953125,51057.0,1.09,527.9500122070312,True,MA,5,XLF holding
2026-02-19,10:10:00,short,522.1666870117188,526.530029296875,523.39501953125,15822.0,0.28,520.22998046875,True,MA,5,XLF holding
2026-02-20,10:20:00,long,522.77001953125,521.260009765625,518.5900268554688,20657.0,0.45,526.1500244140625,True,MA,5,XLF holding
2026-02-23,09:45:00,short,513.3350219726562,522.719970703125,519.0700073242188,88439.0,1.62,496.1600036621094,True,MA,5,XLF holding
2026-02-24,09:40:00,long,498.20001220703125,495.9700012207031,491.260009765625,69520.0,0.58,498.010009765625,True,MA,5,XLF holding
2026-02-25,12:35:00,long,509.2049865722656,508.5400085449219,502.4200134277344,23156.0,0.62,509.510009765625,True,MA,5,XLF holding
2026-02-26,09:45:00,long,516.6900024414062,513.97998046875,509.010009765625,60410.0,0.8,514.780029296875,True,MA,5,XLF holding
2026-02-27,09:50:00,short,508.5199890136719,515.7999877929688,509.25,63479.0,0.72,517.010009765625,False,MA,5,XLF holding
2026-03-02,09:40:00,long,515.219970703125,512.0,507.3440856933594,33186.0,0.54,520.8599853515625,True,MA,5,XLF holding
2026-03-03,13:25:00,long,524.4650268554688,522.25,513.0,24788.0,1.02,523.5650024414062,True,MA,5,XLF holding
2025-12-04,09:50:00,short,549.77001953125,559.0,551.1099853515625,56356.0,0.84,542.280029296875,True,MA,15,XLF holding
2025-12-05,10:20:00,long,548.7000122070312,547.969970703125,541.25,11551.0,0.28,545.4450073242188,False,MA,15,XLF holding
2025-12-08,10:50:00,short,541.5700073242188,547.3250122070312,541.780029296875,13503.0,0.38,540.47998046875,True,MA,15,XLF holding
2025-12-10,09:50:00,long,543.27001953125,542.260009765625,537.5,62849.0,1.81,538.9099731445312,False,MA,15,XLF holding
2025-12-11,11:15:00,long,556.5,554.5800170898438,542.6500244140625,22210.0,0.63,563.72998046875,True,MA,15,XLF holding
2025-12-12,10:10:00,long,571.3599853515625,569.760009765625,565.8900146484375,30138.0,0.42,571.9199829101562,True,MA,15,XLF holding
2025-12-15,13:20:00,short,567.3400268554688,573.2999877929688,568.6099853515625,14150.0,1.13,569.1300048828125,False,MA,15,XLF holding
2025-12-16,10:05:00,short,563.6300048828125,571.0,566.0499877929688,36838.0,0.76,565.780029296875,True,MA,15,XLF holding
2025-12-17,09:50:00,long,568.989990234375,567.8800048828125,563.5549926757812,19586.0,0.58,565.260009765625,False,MA,15,XLF holding
2025-12-19,11:55:00,long,570.2100219726562,569.9000244140625,565.2000122070312,26563.0,1.29,571.8800048828125,True,MA,15,XLF holding
2025-12-22,10:15:00,long,578.1900024414062,577.989990234375,571.0,45580.0,0.83,575.5800170898438,False,MA,15,XLF holding
2025-12-23,09:55:00,long,579.010009765625,578.5449829101562,575.75,19132.0,0.61,576.3599853515625,False,MA,15,XLF holding
2025-12-24,10:55:00,long,580.0750122070312,579.5,577.0,10495.0,0.48,580.3599853515625,True,MA,15,XLF holding
2025-12-26,11:45:00,short,579.1400146484375,581.010009765625,579.4600219726562,6415.0,0.59,579.739990234375,False,MA,15,XLF holding
2025-12-29,11:45:00,short,577.719970703125,581.989990234375,578.25,3662.0,0.35,577.8900146484375,True,MA,15,XLF holding
2025-12-30,15:20:00,long,577.280029296875,577.0,574.25,12609.0,0.97,577.510009765625,True,MA,15,XLF holding
2025-12-31,10:25:00,short,575.3400268554688,577.97998046875,575.969970703125,8440.0,0.39,570.8900146484375,True,MA,15,XLF holding
2026-01-02,13:10:00,short,560.4849853515625,570.8800048828125,561.5,14360.0,0.87,563.0999755859375,False,MA,15,XLF holding
2026-01-05,10:00:00,long,571.0449829101562,568.0999755859375,558.4500122070312,40577.0,1.05,568.8200073242188,True,MA,15,XLF holding
2026-01-06,10:20:00,long,575.94580078125,574.5499877929688,567.9400024414062,25282.0,0.62,580.3300170898438,True,MA,15,XLF holding
2026-01-07,10:05:00,short,578.60498046875,583.1749877929688,579.0449829101562,17510.0,0.28,580.0800170898438,False,MA,15,XLF holding
2026-01-08,09:55:00,long,586.4949951171875,583.1898803710938,573.5,42794.0,0.65,579.989990234375,False,MA,15,XLF holding
2026-01-12,10:45:00,long,565.2949829101562,564.1199951171875,555.8900756835938,63004.0,0.97,566.469970703125,True,MA,15,XLF holding
2026-01-13,09:55:00,short,544.8599853515625,558.9500122070312,548.0449829101562,88037.0,1.09,544.969970703125,True,MA,15,XLF holding
2026-01-14,10:00:00,short,542.0399780273438,545.9500122070312,542.7000122070312,54920.0,0.58,547.0399780273438,False,MA,15,XLF holding
2026-01-15,11:40:00,short,542.385009765625,549.8800048828125,544.1400146484375,113823.0,2.44,542.72998046875,True,MA,15,XLF holding
2026-01-20,13:50:00,short,528.6116943359375,534.7249755859375,529.4111938476562,22549.0,0.63,531.8099975585938,False,MA,15,XLF holding
2026-01-21,11:05:00,short,530.85498046875,537.4000244140625,532.02001953125,51377.0,1.29,527.6099853515625,True,MA,15,XLF holding
2026-01-22,10:25:00,short,525.219970703125,530.6400146484375,525.7000122070312,30455.0,0.34,532.8300170898438,False,MA,15,XLF holding
2026-01-23,09:50:00,short,525.6950073242188,532.1400146484375,527.739990234375,45459.0,0.63,524.3900146484375,True,MA,15,XLF holding
2026-01-26,12:00:00,short,523.969970703125,530.0,524.4299926757812,30754.0,0.85,527.52001953125,False,MA,15,XLF holding
2026-01-27,13:35:00,short,522.8300170898438,529.1104736328125,523.0300903320312,11710.0,0.56,520.3800048828125,True,MA,15,XLF holding
2026-01-29,13:25:00,long,539.1900024414062,538.6900024414062,522.6699829101562,26695.0,0.83,543.4600219726562,True,MA,15,XLF holding
2026-01-30,11:05:00,short,536.4400024414062,543.7575073242188,538.4299926757812,41674.0,0.89,538.72998046875,False,MA,15,XLF holding
2026-02-02,14:15:00,long,551.9099731445312,550.8400268554688,540.9450073242188,46460.0,1.47,555.5750122070312,True,MA,15,XLF holding
2026-02-03,11:05:00,long,558.10498046875,556.2899780273438,549.030029296875,36066.0,0.46,550.7100219726562,False,MA,15,XLF holding
2026-02-04,10:25:00,long,550.760009765625,549.72998046875,541.010009765625,31498.0,0.38,553.510009765625,True,MA,15,XLF holding
2026-02-05,11:30:00,short,552.6599731445312,561.919921875,554.0,40788.0,1.06,551.719970703125,True,MA,15,XLF holding
2026-02-06,09:50:00,short,548.5,556.7899780273438,550.02001953125,45117.0,0.79,548.7000122070312,True,MA,15,XLF holding
2026-02-09,09:50:00,short,539.9149780273438,546.5549926757812,541.280029296875,56806.0,0.95,535.2100219726562,True,MA,15,XLF holding
2026-02-10,09:55:00,long,544.864990234375,543.3300170898438,535.0,27135.0,0.51,540.3699951171875,False,MA,15,XLF holding
2026-02-12,11:00:00,short,535.5800170898438,543.0,537.260009765625,34601.0,0.67,527.3900146484375,True,MA,15,XLF holding
2026-02-13,10:00:00,short,524.0900268554688,533.989990234375,527.75,39315.0,0.83,518.3900146484375,True,MA,15,XLF holding
2026-02-17,11:20:00,long,525.4000244140625,523.9299926757812,515.0,27807.0,0.92,521.719970703125,False,MA,15,XLF holding
2026-02-18,10:05:00,long,527.1500244140625,526.6599731445312,519.39501953125,39932.0,0.8,527.9500122070312,True,MA,15,XLF holding
2026-02-19,10:25:00,short,519.7899780273438,526.530029296875,522.1300048828125,25549.0,0.47,520.22998046875,True,MA,15,XLF holding
2026-02-20,10:20:00,long,522.77001953125,521.4400024414062,518.5900268554688,20657.0,0.45,526.1500244140625,True,MA,15,XLF holding
2026-02-23,09:50:00,short,512.6851196289062,522.719970703125,516.1199951171875,51390.0,0.91,496.1600036621094,True,MA,15,XLF holding
