date,time,direction,entry_price,orb_high,orb_low,signal_volume,vol_ratio,daily_close,win,ticker,signal_tf,category
2025-12-16,10:00:00,short,44.93000030517578,45.209999084472656,45.09000015258789,1318695.0,0.79,44.9900016784668,True,XLB,60min,Sector ETF
2025-12-17,15:00:00,long,45.18000030517578,45.084999084472656,44.939998626708984,2060451.0,1.44,45.18000030517578,True,XLB,60min,Sector ETF
2025-12-18,11:00:00,long,45.46500015258789,45.400001525878906,45.25,1159495.0,0.86,45.15999984741211,False,XLB,60min,Sector ETF
2025-12-19,11:00:00,long,45.45000076293945,45.20000076293945,45.09000015258789,721831.0,0.55,45.35499954223633,True,XLB,60min,Sector ETF
2025-12-22,11:00:00,long,45.650001525878906,45.4900016784668,45.33000183105469,811076.0,0.62,45.65999984741211,True,XLB,60min,Sector ETF
2025-12-23,10:00:00,short,45.654998779296875,45.79999923706055,45.73500061035156,714654.0,0.56,45.7400016784668,False,XLB,60min,Sector ETF
2025-12-29,10:00:00,short,45.64500045776367,45.86000061035156,45.69620132446289,904904.0,0.95,45.7599983215332,False,XLB,60min,Sector ETF
2025-12-31,11:00:00,short,45.525001525878906,45.66999816894531,45.595001220703125,482912.0,0.69,45.34000015258789,True,XLB,60min,Sector ETF
2026-01-02,11:00:00,long,45.869998931884766,45.540000915527344,45.3650016784668,1791298.0,2.18,46.119998931884766,True,XLB,60min,Sector ETF
2026-01-05,12:00:00,long,46.599998474121094,46.39030075073242,46.0,2222560.0,1.52,46.59000015258789,True,XLB,60min,Sector ETF
2026-01-06,10:00:00,long,47.150001525878906,46.849998474121094,46.720001220703125,2192018.0,1.15,47.474998474121094,True,XLB,60min,Sector ETF
2026-01-07,10:00:00,short,46.80500030517578,47.560001373291016,47.244998931884766,2419069.0,1.04,46.66999816894531,True,XLB,60min,Sector ETF
2026-01-08,10:00:00,long,47.23249816894531,46.54999923706055,46.27000045776367,2011421.0,0.82,47.4900016784668,True,XLB,60min,Sector ETF
2026-01-09,11:00:00,long,48.064998626708984,47.82500076293945,47.619998931884766,1094713.0,0.54,48.2599983215332,True,XLB,60min,Sector ETF
2026-01-12,11:00:00,long,48.51729965209961,48.459999084472656,48.27000045776367,878646.0,0.49,48.52000045776367,True,XLB,60min,Sector ETF
2026-01-13,12:00:00,short,48.540000915527344,48.755001068115234,48.599998474121094,1019583.0,0.67,48.720001220703125,False,XLB,60min,Sector ETF
2026-01-15,14:00:00,long,49.06999969482422,49.0,48.77000045776367,921106.0,0.58,48.959999084472656,False,XLB,60min,Sector ETF
2026-01-20,14:00:00,short,48.130001068115234,48.52000045776367,48.18000030517578,1806087.0,1.08,48.20000076293945,False,XLB,60min,Sector ETF
2026-01-21,15:00:00,long,49.23500061035156,48.93000030517578,48.66999816894531,4649296.0,2.3,49.23500061035156,True,XLB,60min,Sector ETF
2026-01-23,12:00:00,long,49.56999969482422,49.525001525878906,49.36000061035156,3483551.0,1.25,49.959999084472656,True,XLB,60min,Sector ETF
2026-01-26,14:00:00,short,50.08000183105469,50.43000030517578,50.20000076293945,1983295.0,0.72,50.02000045776367,True,XLB,60min,Sector ETF
2026-01-29,10:00:00,short,49.3650016784668,50.61000061035156,50.349998474121094,5071201.0,2.58,50.005001068115234,True,XLB,60min,Sector ETF
2026-02-02,12:00:00,long,49.61240005493164,49.54999923706055,49.20000076293945,2421003.0,0.81,49.64500045776367,True,XLB,60min,Sector ETF
2026-02-03,10:00:00,long,51.119998931884766,50.36000061035156,50.060001373291016,4356351.0,1.27,50.70500183105469,True,XLB,60min,Sector ETF
2026-02-04,10:00:00,long,51.709999084472656,51.5,51.0099983215332,4804391.0,1.18,51.88999938964844,True,XLB,60min,Sector ETF
2026-02-05,11:00:00,short,50.81999969482422,51.51499938964844,51.119998931884766,4221620.0,0.97,50.52000045776367,True,XLB,60min,Sector ETF
2026-02-06,10:00:00,long,51.34000015258789,51.130001068115234,50.86000061035156,2249588.0,0.51,51.525001525878906,True,XLB,60min,Sector ETF
2026-02-09,11:00:00,long,51.91999816894531,51.59000015258789,51.40999984741211,1416140.0,0.44,52.18000030517578,True,XLB,60min,Sector ETF
2026-02-10,11:00:00,long,52.689998626708984,52.34000015258789,52.150001525878906,1862333.0,0.83,52.904998779296875,True,XLB,60min,Sector ETF
2026-02-11,12:00:00,long,53.45500183105469,53.36000061035156,53.11000061035156,2134440.0,0.98,53.599998474121094,True,XLB,60min,Sector ETF
2026-02-12,12:00:00,short,52.79999923706055,54.08689880371094,53.60499954223633,4285264.0,1.52,52.84000015258789,True,XLB,60min,Sector ETF
2026-02-13,11:00:00,long,53.48500061035156,52.85499954223633,52.540000915527344,2258834.0,0.68,53.310001373291016,True,XLB,60min,Sector ETF
2026-02-17,10:00:00,short,52.334999084472656,52.93000030517578,52.650001525878906,3313149.0,0.98,52.70000076293945,False,XLB,60min,Sector ETF
2026-02-18,10:00:00,long,53.290000915527344,53.029998779296875,52.7400016784668,1609967.0,0.52,53.02000045776367,False,XLB,60min,Sector ETF
2026-02-20,14:00:00,long,52.91999816894531,52.77000045776367,52.56100082397461,1228988.0,0.58,52.970001220703125,True,XLB,60min,Sector ETF
2026-02-23,15:00:00,long,52.970001220703125,52.810001373291016,52.470001220703125,2845549.0,1.24,52.970001220703125,True,XLB,60min,Sector ETF
2026-02-24,13:00:00,long,53.41999816894531,53.220001220703125,52.90999984741211,955809.0,0.46,53.369998931884766,True,XLB,60min,Sector ETF
2026-02-25,10:00:00,short,52.880001068115234,53.75,53.459999084472656,2649132.0,1.26,53.05500030517578,True,XLB,60min,Sector ETF
2026-02-26,10:00:00,short,52.790000915527344,53.060001373291016,52.849998474121094,2949284.0,1.59,53.0099983215332,False,XLB,60min,Sector ETF
2026-02-27,13:00:00,long,53.20000076293945,52.970001220703125,52.75,1305684.0,0.79,53.415000915527344,True,XLB,60min,Sector ETF
2026-03-02,15:00:00,long,53.2400016784668,53.11000061035156,52.5099983215332,3634178.0,1.76,53.2400016784668,True,XLB,60min,Sector ETF
2026-03-03,10:00:00,short,51.17499923706055,51.790000915527344,51.383201599121094,4828170.0,2.15,51.94499969482422,False,XLB,60min,Sector ETF
2025-12-04,10:20:00,long,154.91000366210938,154.55499267578125,154.10499572753906,126187.0,0.72,155.0,True,XLI,5min,Sector ETF
2025-12-05,10:05:00,long,155.1300048828125,155.02999877929688,154.64999389648438,153655.0,0.93,154.5500030517578,False,XLI,5min,Sector ETF
2025-12-09,09:45:00,long,154.82000732421875,154.49000549316406,154.0,227818.0,1.63,153.26499938964844,False,XLI,5min,Sector ETF
2025-12-10,10:00:00,long,154.3800048828125,154.3300018310547,153.875,217976.0,1.19,156.08999633789062,True,XLI,5min,Sector ETF
2025-12-11,10:10:00,long,156.38999938964844,156.16000366210938,155.8249969482422,233319.0,0.82,157.74000549316406,True,XLI,5min,Sector ETF
2025-12-12,09:55:00,short,157.77999877929688,158.4600067138672,158.1699981689453,127447.0,0.78,156.75,True,XLI,5min,Sector ETF
2025-12-15,09:55:00,short,157.11000061035156,157.5825958251953,157.14999389648438,238659.0,1.15,156.97999572753906,True,XLI,5min,Sector ETF
2025-12-16,10:15:00,short,156.51499938964844,157.11000061035156,156.8000030517578,128105.0,0.6,156.0500030517578,True,XLI,5min,Sector ETF
2025-12-17,10:40:00,short,155.27000427246094,156.1199951171875,155.6199951171875,164996.0,0.84,153.52000427246094,True,XLI,5min,Sector ETF
2025-12-18,10:00:00,long,155.51499938964844,155.43499755859375,155.02000427246094,239896.0,1.14,154.47999572753906,False,XLI,5min,Sector ETF
2025-12-19,10:00:00,long,155.69500732421875,155.25999450683594,154.58999633789062,120643.0,0.67,155.86000061035156,True,XLI,5min,Sector ETF
2025-12-22,09:45:00,short,155.7550048828125,156.5500030517578,156.07000732421875,163057.0,1.1,157.05999755859375,False,XLI,5min,Sector ETF
2025-12-23,11:25:00,short,156.6999969482422,157.33999633789062,156.86000061035156,51332.0,0.65,156.97999572753906,False,XLI,5min,Sector ETF
2025-12-24,10:05:00,long,157.30999755859375,157.19000244140625,156.8000030517578,51904.0,0.56,157.64999389648438,True,XLI,5min,Sector ETF
2025-12-26,11:15:00,short,156.97500610351562,157.4149932861328,157.0500030517578,47403.0,0.62,157.21499633789062,False,XLI,5min,Sector ETF
2025-12-29,10:05:00,short,156.88499450683594,157.57000732421875,156.91000366210938,56275.0,0.6,156.8699951171875,True,XLI,5min,Sector ETF
2025-12-31,09:40:00,short,156.22500610351562,156.55979919433594,156.27999877929688,71358.0,0.92,155.09500122070312,True,XLI,5min,Sector ETF
2026-01-02,10:05:00,long,156.13999938964844,155.8249969482422,155.13999938964844,174823.0,1.14,157.99000549316406,True,XLI,5min,Sector ETF
2026-01-05,09:40:00,long,159.84500122070312,159.5500030517578,158.7899932861328,628827.0,2.95,159.83999633789062,True,XLI,5min,Sector ETF
2026-01-06,10:00:00,long,160.0,159.6750030517578,159.24000549316406,351622.0,0.98,162.01499938964844,True,XLI,5min,Sector ETF
2026-01-07,09:45:00,short,161.58999633789062,162.60000610351562,162.0,248868.0,1.33,158.93499755859375,True,XLI,5min,Sector ETF
2026-01-08,09:40:00,long,160.6300048828125,160.50999450683594,159.75999450683594,573522.0,2.07,160.14999389648438,False,XLI,5min,Sector ETF
2026-01-09,10:25:00,long,161.66000366210938,161.4600067138672,160.86000061035156,190878.0,0.9,161.9499969482422,True,XLI,5min,Sector ETF
2026-01-12,09:40:00,long,162.63999938964844,161.89999389648438,161.41000366210938,218745.0,1.68,163.1699981689453,True,XLI,5min,Sector ETF
2026-01-13,12:45:00,short,163.75,164.39999389648438,163.80999755859375,68984.0,0.75,163.99000549316406,False,XLI,5min,Sector ETF
2026-01-14,10:30:00,short,163.02000427246094,164.2100067138672,163.61000061035156,138822.0,0.68,164.27000427246094,False,XLI,5min,Sector ETF
2026-01-15,10:25:00,long,165.72999572753906,165.56500244140625,165.07000732421875,133604.0,0.66,165.8000030517578,True,XLI,5min,Sector ETF
2026-01-16,11:00:00,long,166.9499969482422,166.6699981689453,166.1999969482422,183423.0,0.71,166.88999938964844,True,XLI,5min,Sector ETF
2026-01-20,11:05:00,short,164.7550048828125,165.45899963378906,164.75999450683594,160457.0,0.64,163.57000732421875,True,XLI,5min,Sector ETF
2026-01-21,10:00:00,long,164.9600067138672,164.80999755859375,164.33999633789062,204201.0,0.81,166.3800048828125,True,XLI,5min,Sector ETF
2026-01-22,09:45:00,short,166.0800018310547,167.00999450683594,166.4600067138672,242129.0,1.07,165.49000549316406,True,XLI,5min,Sector ETF
2026-01-23,09:50:00,short,165.0,165.81500244140625,165.07000732421875,188030.0,0.81,164.1999969482422,True,XLI,5min,Sector ETF
2026-01-26,11:45:00,short,163.9600067138672,164.4600067138672,164.0,49654.0,0.47,164.3699951171875,False,XLI,5min,Sector ETF
2026-01-27,09:45:00,long,164.9499969482422,164.75,163.7100067138672,245863.0,1.65,165.07000732421875,True,XLI,5min,Sector ETF
2026-01-28,10:00:00,short,163.88999938964844,164.8699951171875,164.30999755859375,306047.0,1.48,164.18499755859375,True,XLI,5min,Sector ETF
2026-01-29,09:40:00,long,166.5399932861328,166.30999755859375,165.22000122070312,439691.0,1.94,165.82000732421875,False,XLI,5min,Sector ETF
2026-01-30,11:20:00,short,164.40499877929688,166.22000122070312,164.66000366210938,111975.0,0.68,165.44000244140625,False,XLI,5min,Sector ETF
2026-02-02,10:05:00,long,166.19000244140625,165.89999389648438,165.05499267578125,336664.0,1.47,167.51499938964844,True,XLI,5min,Sector ETF
2026-02-03,09:50:00,long,168.4499969482422,168.41000366210938,167.83999633789062,317135.0,1.08,168.9600067138672,True,XLI,5min,Sector ETF
2026-02-04,10:00:00,short,169.52499389648438,170.57000732421875,169.64999389648438,395909.0,1.34,169.41000366210938,True,XLI,5min,Sector ETF
2026-02-05,09:45:00,long,168.75999450683594,168.35000610351562,167.7100067138672,502735.0,1.68,168.36000061035156,True,XLI,5min,Sector ETF
2026-02-06,10:00:00,long,171.5,171.30999755859375,169.80499267578125,240240.0,0.85,173.13999938964844,True,XLI,5min,Sector ETF
2026-02-09,10:20:00,long,173.39999389648438,173.3000030517578,172.6999969482422,181106.0,0.72,173.7100067138672,True,XLI,5min,Sector ETF
2026-02-10,11:30:00,long,174.2550048828125,174.16000366210938,173.61000061035156,131276.0,1.01,173.9499969482422,False,XLI,5min,Sector ETF
2026-02-11,09:40:00,long,176.27999877929688,176.1999969482422,175.4199981689453,458198.0,2.83,174.8000030517578,False,XLI,5min,Sector ETF
2026-02-12,09:40:00,long,177.49000549316406,177.14999389648438,175.60000610351562,520858.0,2.32,172.75999450683594,False,XLI,5min,Sector ETF
2026-02-13,10:10:00,long,174.22999572753906,174.10000610351562,173.10000610351562,255573.0,0.77,174.17999267578125,True,XLI,5min,Sector ETF
2026-02-17,11:10:00,long,175.2899932861328,174.74000549316406,173.7449951171875,292171.0,1.07,175.10000610351562,True,XLI,5min,Sector ETF
2026-02-18,10:40:00,long,175.8699951171875,175.77000427246094,174.85000610351562,105235.0,0.45,175.02000427246094,False,XLI,5min,Sector ETF
2026-02-19,10:25:00,long,175.8300018310547,175.64999389648438,174.75,198763.0,0.81,176.3800048828125,True,XLI,5min,Sector ETF
2026-02-20,10:00:00,long,177.49000549316406,176.47000122070312,175.7899932861328,745195.0,3.85,177.25999450683594,True,XLI,5min,Sector ETF
2026-02-23,09:55:00,short,175.6300048828125,176.9199981689453,176.1699981689453,240544.0,1.34,174.8300018310547,True,XLI,5min,Sector ETF
2026-02-24,09:45:00,long,175.69000244140625,174.9499969482422,174.39999389648438,375461.0,2.04,176.99000549316406,True,XLI,5min,Sector ETF
2026-02-25,09:45:00,short,176.72000122070312,177.75999450683594,177.1699981689453,298664.0,1.93,175.58999633789062,True,XLI,5min,Sector ETF
2026-02-26,09:45:00,short,175.10000610351562,176.1999969482422,175.74000549316406,519395.0,1.95,176.6999969482422,False,XLI,5min,Sector ETF
2026-02-27,12:05:00,long,176.28500366210938,176.1300048828125,175.25,57407.0,0.61,177.1300048828125,True,XLI,5min,Sector ETF
2026-03-02,09:55:00,long,177.0449981689453,176.61000061035156,175.91000366210938,467867.0,1.57,178.88999938964844,True,XLI,5min,Sector ETF
2026-03-03,09:45:00,short,174.01499938964844,176.15499877929688,175.17999267578125,655321.0,1.81,175.47999572753906,False,XLI,5min,Sector ETF
2025-12-04,10:20:00,long,155.0399932861328,154.55499267578125,154.10499572753906,264597.0,0.77,155.0,True,XLI,10min,Sector ETF
2025-12-05,10:10:00,long,155.1999969482422,155.02999877929688,154.64999389648438,203043.0,0.85,154.5500030517578,False,XLI,10min,Sector ETF
2025-12-09,09:50:00,long,154.96499633789062,154.49000549316406,154.0,416618.0,2.06,153.26499938964844,False,XLI,10min,Sector ETF
2025-12-10,10:00:00,long,154.51499938964844,154.3300018310547,153.875,386990.0,1.6,156.08999633789062,True,XLI,10min,Sector ETF
2025-12-11,10:10:00,long,156.3800048828125,156.16000366210938,155.8249969482422,414666.0,0.81,157.74000549316406,True,XLI,10min,Sector ETF
2025-12-12,10:00:00,short,157.4499969482422,158.4600067138672,158.1699981689453,499607.0,2.05,156.75,True,XLI,10min,Sector ETF
2025-12-15,10:10:00,short,156.8800048828125,157.5825958251953,157.14999389648438,463722.0,1.48,156.97999572753906,True,XLI,10min,Sector ETF
2025-12-16,10:20:00,short,156.31500244140625,157.11000061035156,156.8000030517578,265255.0,0.89,156.0500030517578,True,XLI,10min,Sector ETF
2025-12-17,10:40:00,short,155.10000610351562,156.1199951171875,155.6199951171875,438319.0,1.43,153.52000427246094,True,XLI,10min,Sector ETF
2025-12-18,10:40:00,long,155.60499572753906,155.43499755859375,155.02000427246094,260897.0,0.79,154.47999572753906,False,XLI,10min,Sector ETF
2025-12-19,10:00:00,long,155.50999450683594,155.25999450683594,154.58999633789062,228287.0,0.89,155.86000061035156,True,XLI,10min,Sector ETF
2025-12-22,10:50:00,long,156.59500122070312,156.5500030517578,156.07000732421875,104668.0,0.48,157.05999755859375,True,XLI,10min,Sector ETF
2025-12-23,11:30:00,short,156.6999969482422,157.33999633789062,156.86000061035156,90275.0,0.51,156.97999572753906,False,XLI,10min,Sector ETF
2025-12-24,10:10:00,long,157.39999389648438,157.19000244140625,156.8000030517578,128881.0,1.0,157.64999389648438,True,XLI,10min,Sector ETF
2025-12-26,11:40:00,short,156.89500427246094,157.4149932861328,157.0500030517578,48410.0,0.42,157.21499633789062,False,XLI,10min,Sector ETF
2025-12-29,10:30:00,short,156.7949981689453,157.57000732421875,156.91000366210938,111183.0,0.83,156.8699951171875,True,XLI,10min,Sector ETF
2025-12-31,09:40:00,short,156.10000610351562,156.55979919433594,156.27999877929688,128912.0,1.23,155.09500122070312,True,XLI,10min,Sector ETF
2026-01-02,10:10:00,long,156.11000061035156,155.8249969482422,155.13999938964844,272943.0,1.43,157.99000549316406,True,XLI,10min,Sector ETF
2026-01-05,09:40:00,long,159.6999969482422,159.5500030517578,158.7899932861328,1132593.0,3.77,159.83999633789062,True,XLI,10min,Sector ETF
2026-01-06,10:00:00,long,160.27999877929688,159.6750030517578,159.24000549316406,601603.0,1.25,162.01499938964844,True,XLI,10min,Sector ETF
2026-01-07,09:50:00,short,161.1699981689453,162.60000610351562,162.0,352633.0,1.27,158.93499755859375,True,XLI,10min,Sector ETF
2026-01-08,09:40:00,long,161.26499938964844,160.50999450683594,159.75999450683594,916807.0,2.11,160.14999389648438,False,XLI,10min,Sector ETF
2026-01-09,11:20:00,long,161.61500549316406,161.4600067138672,160.86000061035156,120627.0,0.35,161.9499969482422,True,XLI,10min,Sector ETF
2026-01-12,09:40:00,long,162.4199981689453,161.89999389648438,161.41000366210938,520879.0,2.54,163.1699981689453,True,XLI,10min,Sector ETF
2026-01-13,15:30:00,short,163.55499267578125,164.39999389648438,163.80999755859375,287374.0,1.57,163.99000549316406,False,XLI,10min,Sector ETF
2026-01-14,10:30:00,short,163.2899932861328,164.2100067138672,163.61000061035156,370607.0,1.23,164.27000427246094,False,XLI,10min,Sector ETF
2026-01-15,11:00:00,long,165.7100067138672,165.56500244140625,165.07000732421875,159019.0,0.49,165.8000030517578,True,XLI,10min,Sector ETF
2026-01-16,11:00:00,long,167.0749969482422,166.6699981689453,166.1999969482422,327011.0,0.86,166.88999938964844,True,XLI,10min,Sector ETF
2026-01-20,12:00:00,short,164.47000122070312,165.45899963378906,164.75999450683594,261284.0,0.57,163.57000732421875,True,XLI,10min,Sector ETF
2026-01-21,10:00:00,long,164.99000549316406,164.80999755859375,164.33999633789062,335099.0,0.86,166.3800048828125,True,XLI,10min,Sector ETF
2026-01-22,09:50:00,short,166.02000427246094,167.00999450683594,166.4600067138672,402331.0,1.04,165.49000549316406,True,XLI,10min,Sector ETF
2026-01-23,09:50:00,short,164.97999572753906,165.81500244140625,165.07000732421875,375266.0,1.22,164.1999969482422,True,XLI,10min,Sector ETF
2026-01-26,12:00:00,short,163.9199981689453,164.4600067138672,164.0,122462.0,0.37,164.3699951171875,False,XLI,10min,Sector ETF
2026-01-27,09:50:00,long,165.0749969482422,164.75,163.7100067138672,300006.0,1.38,165.07000732421875,True,XLI,10min,Sector ETF
2026-01-28,10:00:00,short,163.6699981689453,164.8699951171875,164.30999755859375,541709.0,2.05,164.18499755859375,True,XLI,10min,Sector ETF
2026-01-29,10:40:00,short,164.56500244140625,166.30999755859375,165.22000122070312,484049.0,1.03,165.82000732421875,False,XLI,10min,Sector ETF
2026-01-30,12:10:00,short,164.3300018310547,166.22000122070312,164.66000366210938,241444.0,0.65,165.44000244140625,False,XLI,10min,Sector ETF
2026-02-02,10:10:00,long,166.35000610351562,165.89999389648438,165.05499267578125,624178.0,1.64,167.51499938964844,True,XLI,10min,Sector ETF
2026-02-03,10:20:00,long,169.21969604492188,168.41000366210938,167.83999633789062,504059.0,1.15,168.9600067138672,True,XLI,10min,Sector ETF
2026-02-04,11:00:00,short,168.8800048828125,170.57000732421875,169.64999389648438,499675.0,0.85,169.41000366210938,True,XLI,10min,Sector ETF
2026-02-05,09:50:00,long,169.0500030517578,168.35000610351562,167.7100067138672,734400.0,1.51,168.36000061035156,True,XLI,10min,Sector ETF
2026-02-06,10:00:00,long,171.5,171.30999755859375,169.80499267578125,425743.0,0.98,173.13999938964844,True,XLI,10min,Sector ETF
2026-02-09,10:20:00,long,173.49000549316406,173.3000030517578,172.6999969482422,322191.0,1.0,173.7100067138672,True,XLI,10min,Sector ETF
2026-02-10,11:30:00,long,174.35000610351562,174.16000366210938,173.61000061035156,351194.0,1.21,173.9499969482422,False,XLI,10min,Sector ETF
2026-02-11,09:40:00,long,176.33999633789062,176.1999969482422,175.4199981689453,823717.0,3.23,174.8000030517578,False,XLI,10min,Sector ETF
2026-02-12,09:40:00,long,177.35299682617188,177.14999389648438,175.60000610351562,918772.0,2.73,172.75999450683594,False,XLI,10min,Sector ETF
2026-02-13,10:30:00,long,174.90499877929688,174.10000610351562,173.10000610351562,372304.0,0.74,174.17999267578125,True,XLI,10min,Sector ETF
2026-02-17,11:10:00,long,175.5399932861328,174.74000549316406,173.7449951171875,384519.0,0.82,175.10000610351562,True,XLI,10min,Sector ETF
2026-02-18,10:40:00,long,175.92999267578125,175.77000427246094,174.85000610351562,228034.0,0.7,175.02000427246094,False,XLI,10min,Sector ETF
2026-02-19,10:30:00,long,176.6999969482422,175.64999389648438,174.75,470022.0,1.25,176.3800048828125,True,XLI,10min,Sector ETF
2026-02-20,10:00:00,long,177.52000427246094,176.47000122070312,175.7899932861328,1290959.0,3.72,177.25999450683594,True,XLI,10min,Sector ETF
2026-02-23,10:00:00,short,175.08999633789062,176.9199981689453,176.1699981689453,539847.0,1.7,174.8300018310547,True,XLI,10min,Sector ETF
2026-02-24,09:50:00,long,175.83999633789062,174.9499969482422,174.39999389648438,574346.0,2.1,176.99000549316406,True,XLI,10min,Sector ETF
2026-02-25,09:50:00,short,175.75,177.75999450683594,177.1699981689453,680355.0,2.78,175.58999633789062,True,XLI,10min,Sector ETF
2026-02-26,09:50:00,short,174.81500244140625,176.1999969482422,175.74000549316406,790375.0,2.12,176.6999969482422,False,XLI,10min,Sector ETF
2026-02-27,15:10:00,long,176.73500061035156,176.1300048828125,175.25,222998.0,1.67,177.1300048828125,True,XLI,10min,Sector ETF
2026-03-02,10:00:00,long,178.24000549316406,176.61000061035156,175.91000366210938,1112482.0,2.77,178.88999938964844,True,XLI,10min,Sector ETF
2026-03-03,09:50:00,short,173.7550048828125,176.15499877929688,175.17999267578125,1102082.0,1.96,175.47999572753906,False,XLI,10min,Sector ETF
2025-12-04,10:30:00,long,155.10000610351562,154.55499267578125,154.10499572753906,420456.0,0.84,155.0,True,XLI,15min,Sector ETF
2025-12-05,10:15:00,long,155.2100067138672,155.02999877929688,154.64999389648438,284900.0,0.9,154.5500030517578,False,XLI,15min,Sector ETF
2025-12-09,09:45:00,long,154.96499633789062,154.49000549316406,154.0,644436.0,2.53,153.26499938964844,False,XLI,15min,Sector ETF
2025-12-10,10:00:00,long,154.4149932861328,154.3300018310547,153.875,545035.0,1.84,156.08999633789062,True,XLI,15min,Sector ETF
2025-12-11,10:15:00,long,156.7449951171875,156.16000366210938,155.8249969482422,495299.0,0.86,157.74000549316406,True,XLI,15min,Sector ETF
2025-12-12,10:00:00,short,157.52999877929688,158.4600067138672,158.1699981689453,660895.0,2.02,156.75,True,XLI,15min,Sector ETF
2025-12-15,10:15:00,short,156.77999877929688,157.5825958251953,157.14999389648438,639072.0,1.46,156.97999572753906,True,XLI,15min,Sector ETF
2025-12-16,10:15:00,short,156.31500244140625,157.11000061035156,156.8000030517578,393360.0,1.02,156.0500030517578,True,XLI,15min,Sector ETF
2025-12-17,10:45:00,short,154.78500366210938,156.1199951171875,155.6199951171875,745513.0,1.79,153.52000427246094,True,XLI,15min,Sector ETF
2025-12-18,12:15:00,short,154.33999633789062,155.43499755859375,155.02000427246094,332626.0,0.77,154.47999572753906,True,XLI,15min,Sector ETF
2025-12-19,10:00:00,long,155.4499969482422,155.25999450683594,154.58999633789062,345477.0,0.98,155.86000061035156,True,XLI,15min,Sector ETF
2025-12-22,10:45:00,long,156.59500122070312,156.5500030517578,156.07000732421875,155414.0,0.59,157.05999755859375,True,XLI,15min,Sector ETF
2025-12-23,11:30:00,short,156.7449951171875,157.33999633789062,156.86000061035156,147006.0,0.7,156.97999572753906,False,XLI,15min,Sector ETF
2025-12-24,10:15:00,long,157.5,157.19000244140625,156.8000030517578,113823.0,0.69,157.64999389648438,True,XLI,15min,Sector ETF
2025-12-26,11:45:00,short,156.99989318847656,157.4149932861328,157.0500030517578,78960.0,0.53,157.21499633789062,False,XLI,15min,Sector ETF
2025-12-29,10:30:00,short,156.82000732421875,157.57000732421875,156.91000366210938,151103.0,0.94,156.8699951171875,True,XLI,15min,Sector ETF
2025-12-31,10:00:00,short,155.92999267578125,156.55979919433594,156.27999877929688,144269.0,1.04,155.09500122070312,True,XLI,15min,Sector ETF
2026-01-02,10:30:00,long,156.58999633789062,155.8249969482422,155.13999938964844,391810.0,1.63,157.99000549316406,True,XLI,15min,Sector ETF
2026-01-05,10:30:00,long,160.1750030517578,159.5500030517578,158.7899932861328,627592.0,1.22,159.83999633789062,True,XLI,15min,Sector ETF
2026-01-06,10:00:00,long,160.3300018310547,159.6750030517578,159.24000549316406,851715.0,1.37,162.01499938964844,True,XLI,15min,Sector ETF
2026-01-07,09:45:00,short,161.1699981689453,162.60000610351562,162.0,601501.0,1.62,158.93499755859375,True,XLI,15min,Sector ETF
2026-01-08,09:45:00,long,161.1199951171875,160.50999450683594,159.75999450683594,1263950.0,2.32,160.14999389648438,False,XLI,15min,Sector ETF
2026-01-09,11:15:00,long,161.61500549316406,161.4600067138672,160.86000061035156,206102.0,0.51,161.9499969482422,True,XLI,15min,Sector ETF
2026-01-12,09:45:00,long,162.5800018310547,161.89999389648438,161.41000366210938,663131.0,2.14,163.1699981689453,True,XLI,15min,Sector ETF
2026-01-13,15:30:00,short,163.6472930908203,164.39999389648438,163.80999755859375,401191.0,1.39,163.99000549316406,False,XLI,15min,Sector ETF
2026-01-14,10:30:00,short,163.30999755859375,164.2100067138672,163.61000061035156,508774.0,1.31,164.27000427246094,False,XLI,15min,Sector ETF
2026-01-15,11:00:00,long,165.75999450683594,165.56500244140625,165.07000732421875,215363.0,0.54,165.8000030517578,True,XLI,15min,Sector ETF
2026-01-16,11:00:00,long,167.02999877929688,166.6699981689453,166.1999969482422,539777.0,1.18,166.88999938964844,True,XLI,15min,Sector ETF
2026-01-20,12:00:00,short,164.57000732421875,165.45899963378906,164.75999450683594,373716.0,0.72,163.57000732421875,True,XLI,15min,Sector ETF
2026-01-21,10:00:00,long,165.19500732421875,164.80999755859375,164.33999633789062,544063.0,1.08,166.3800048828125,True,XLI,15min,Sector ETF
2026-01-22,09:45:00,short,166.02000427246094,167.00999450683594,166.4600067138672,644460.0,1.18,165.49000549316406,True,XLI,15min,Sector ETF
2026-01-23,10:00:00,short,164.5850067138672,165.81500244140625,165.07000732421875,507569.0,1.25,164.1999969482422,True,XLI,15min,Sector ETF
2026-01-26,13:30:00,long,164.49000549316406,164.4600067138672,164.0,165858.0,0.42,164.3699951171875,False,XLI,15min,Sector ETF
2026-01-27,09:45:00,long,165.0749969482422,164.75,163.7100067138672,545869.0,1.94,165.07000732421875,True,XLI,15min,Sector ETF
2026-01-28,10:00:00,short,163.53500366210938,164.8699951171875,164.30999755859375,730695.0,1.96,164.18499755859375,True,XLI,15min,Sector ETF
2026-01-29,10:45:00,short,164.52999877929688,166.30999755859375,165.22000122070312,670549.0,1.27,165.82000732421875,False,XLI,15min,Sector ETF
2026-01-30,13:00:00,short,164.2050018310547,166.22000122070312,164.66000366210938,248320.0,0.5,165.44000244140625,False,XLI,15min,Sector ETF
